customer_id,customer_age,customer_gender,product_id,product_item ,product_category,purchase_id,_purchase_id,purchase_amount,customer_location,product_size,product_colour,product_season,product_rating,customer_subscription,purchase_shipping type,purchase_discount,purchase_promocode,customer_purchase count,purchase_payment type,customer_purchase frequency,purchase_date
1115,55,Male,1115,Skirt,Clothing,1115,1537,25.00,New Hampshire,L,Violet,Fall,2.6,0,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,2024-09-10
1116,30,Male,1116,Hat,Accessories,1116,1538,58.00,New York,S,Peach,Fall,4,0,2-Day Shipping,Yes,Yes,37,Cash,Weekly,2024-11-07
1117,67,Male,1117,Backpack,Accessories,1117,1539,96.00,Hawaii,M,Charcoal,Winter,4.2,0,Express,Yes,Yes,39,PayPal,Fortnightly,2024-12-23
1118,25,Male,1118,Sunglasses,Accessories,1118,1540,77.00,California,L,Lavender,Spring,4.5,0,Store Pickup,Yes,Yes,24,Credit Card,Monthly,2024-04-24
1119,49,Male,1119,Belt,Accessories,1119,1541,65.00,Indiana,M,Purple,Summer,4.9,0,Standard,Yes,Yes,11,PayPal,Every 3 Months,2024-07-07
1120,34,Male,1120,Jewelry,Accessories,1120,1543,36.00,Louisiana,M,Indigo,Spring,3.1,0,Standard,Yes,Yes,36,Credit Card,Weekly,2024-04-15
1121,22,Male,1121,Sneakers,Footwear,1121,1544,84.00,Pennsylvania,M,Magenta,Winter,4,0,Next Day Air,Yes,Yes,40,Debit Card,Monthly,2024-12-05
1122,63,Male,1122,T-shirt,Clothing,1122,1545,58.00,Florida,XL,Peach,Fall,3.2,0,Express,Yes,Yes,25,Cash,Quarterly,2024-10-25
1123,70,Male,1123,Handbag,Accessories,1123,1546,62.00,North Carolina,S,Charcoal,Spring,4.3,0,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,2024-03-21
1124,36,Male,1124,Hat,Accessories,1124,1547,67.00,Massachusetts,S,Purple,Fall,2.5,0,Store Pickup,Yes,Yes,38,Cash,Monthly,2024-10-02
1125,42,Male,1125,Sweater,Clothing,1125,1549,20.00,Iowa,M,Orange,Spring,4.9,0,Express,Yes,Yes,40,Cash,Quarterly,2024-05-14
1126,27,Male,1126,Sandals,Footwear,1126,1550,90.00,North Dakota,M,Lavender,Summer,2.7,0,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly,2024-08-27
1127,23,Male,1127,Scarf,Accessories,1127,1551,58.00,Iowa,L,Beige,Winter,3.4,0,Standard,Yes,Yes,47,Venmo,Fortnightly,2024-02-04
1128,50,Male,1128,Shirt,Clothing,1128,1552,53.00,Delaware,XL,Maroon,Spring,4.8,0,Store Pickup,Yes,Yes,22,Debit Card,Monthly,2024-03-15
1129,56,Male,1129,Gloves,Accessories,1129,1553,30.00,New York,L,Charcoal,Winter,4.7,0,Next Day Air,Yes,Yes,35,Debit Card,Monthly,2024-12-05
1130,37,Male,1130,Hoodie,Clothing,1130,1555,65.00,New Hampshire,XL,White,Winter,4.7,0,Express,Yes,Yes,46,Venmo,Fortnightly,2024-12-17
1131,67,Male,1131,Jewelry,Accessories,1131,1556,41.00,Kentucky,M,Lavender,Summer,3.9,0,Standard,Yes,Yes,30,PayPal,Bi-Weekly,2024-08-14
1132,67,Male,1132,Shirt,Clothing,1132,1557,73.00,Illinois,M,Black,Spring,3.7,0,Express,Yes,Yes,20,Bank Transfer,Monthly,2024-03-02
1133,50,Male,1133,Hoodie,Clothing,1133,1558,98.00,North Carolina,S,Teal,Spring,4.3,0,Store Pickup,Yes,Yes,25,Cash,Fortnightly,2024-03-14
1134,36,Male,1134,Shoes,Footwear,1134,1559,36.00,Connecticut,XL,Magenta,Winter,4.1,0,2-Day Shipping,Yes,Yes,29,Cash,Weekly,2024-12-26
1135,62,Male,1135,T-shirt,Clothing,1135,1561,81.00,Wisconsin,M,Brown,Summer,4.6,0,Express,Yes,Yes,2,Venmo,Every 3 Months,2024-07-24
1136,65,Male,1136,Skirt,Clothing,1136,1562,90.00,Massachusetts,L,Peach,Winter,3.6,0,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,2024-12-13
1137,23,Male,1137,Handbag,Accessories,1137,1563,83.00,Illinois,S,Cyan,Summer,4.8,0,Free Shipping,Yes,Yes,37,Cash,Monthly,2024-06-17
1138,46,Male,1138,Shirt,Clothing,1138,1564,91.00,New Mexico,XL,Pink,Winter,2.8,0,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months,2024-02-21
1139,18,Male,1139,Pants,Clothing,1139,1565,36.00,Iowa,M,Purple,Summer,4.7,0,Express,Yes,Yes,32,Venmo,Fortnightly,2024-08-26
1140,58,Male,1140,Coat,Outerwear,1140,1567,53.00,Alabama,L,Purple,Spring,3.9,0,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,2024-04-04
1141,31,Male,1141,Jeans,Clothing,1141,1568,39.00,Maryland,M,White,Winter,2.6,0,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months,2024-12-14
1142,39,Male,1142,Gloves,Accessories,1142,1569,33.00,Ohio,S,Silver,Winter,4.7,0,Next Day Air,Yes,Yes,23,PayPal,Fortnightly,2024-12-13
1143,69,Male,1143,T-shirt,Clothing,1143,1570,76.00,Ohio,L,Green,Spring,3.5,0,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly,2024-04-03
1144,68,Male,1144,Boots,Footwear,1144,1571,23.00,Nevada,L,Teal,Winter,4.4,0,Standard,Yes,Yes,43,PayPal,Quarterly,2024-01-24
1145,41,Male,1145,Jeans,Clothing,1145,1573,54.00,South Carolina,S,Indigo,Fall,4.4,0,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,2024-09-06
1146,31,Male,1146,Sneakers,Footwear,1146,1574,89.00,Nevada,L,Pink,Summer,3,0,Express,Yes,Yes,30,Cash,Every 3 Months,2024-07-27
1147,48,Male,1147,Sneakers,Footwear,1147,1575,38.00,Wisconsin,M,Indigo,Summer,4.2,0,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,2024-08-16
1148,59,Male,1148,Hat,Accessories,1148,1576,36.00,Tennessee,XL,Red,Winter,4.3,0,Next Day Air,Yes,Yes,17,Debit Card,Annually,2024-01-20
1149,34,Male,1149,Pants,Clothing,1149,1577,66.00,Florida,M,Violet,Spring,2.6,0,Store Pickup,Yes,Yes,10,PayPal,Fortnightly,2024-05-03
1150,21,Male,1150,Jewelry,Accessories,1150,1579,42.00,Georgia,L,Cyan,Spring,3.3,0,Store Pickup,Yes,Yes,40,Venmo,Annually,2024-03-18
1151,29,Male,1151,Jewelry,Accessories,1151,1580,36.00,Kentucky,S,Red,Winter,2.7,0,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,2024-01-19
1152,41,Male,1152,Blouse,Clothing,1152,1581,86.00,Ohio,M,Gray,Spring,4.2,0,Express,Yes,Yes,24,Credit Card,Weekly,2024-03-19
1153,62,Male,1153,Handbag,Accessories,1153,1582,49.00,Connecticut,M,Gold,Fall,4,0,Standard,Yes,Yes,8,PayPal,Every 3 Months,2024-10-08
1154,27,Male,1154,Shirt,Clothing,1154,1583,41.00,Idaho,M,Pink,Summer,4,0,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,2024-07-19
1155,49,Male,1155,Dress,Clothing,1155,1585,82.00,Georgia,L,Cyan,Spring,2.9,0,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,2024-04-07
1156,67,Male,1156,T-shirt,Clothing,1156,1586,53.00,Tennessee,S,Red,Fall,2.6,0,Express,Yes,Yes,47,PayPal,Quarterly,2024-11-04
1157,20,Male,1157,Shoes,Footwear,1157,1587,21.00,Hawaii,M,Gold,Summer,4.8,0,Express,Yes,Yes,6,Venmo,Every 3 Months,2024-06-26
1158,37,Male,1158,Belt,Accessories,1158,1588,66.00,Maryland,M,Charcoal,Fall,4.4,0,Standard,Yes,Yes,11,Cash,Quarterly,2024-10-19
1159,69,Male,1159,Belt,Accessories,1159,1589,89.00,Nevada,L,Orange,Summer,4,0,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,2024-08-12
1160,66,Male,1160,Handbag,Accessories,1160,1591,55.00,New Hampshire,L,Blue,Fall,3.6,0,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,2024-11-08
1161,37,Male,1161,Scarf,Accessories,1161,1592,42.00,North Dakota,S,Blue,Summer,3.2,0,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,2024-06-26
1162,63,Male,1162,Shorts,Clothing,1162,1593,52.00,Oklahoma,S,Orange,Fall,3.1,0,2-Day Shipping,Yes,Yes,37,PayPal,Monthly,2024-11-02
1163,47,Male,1163,Sandals,Footwear,1163,1594,92.00,North Carolina,M,Blue,Winter,4.2,0,Express,Yes,Yes,13,PayPal,Weekly,2024-12-10
1164,26,Male,1164,Pants,Clothing,1164,1595,56.00,Tennessee,L,White,Summer,3,0,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,2024-08-28
1165,68,Male,1165,Dress,Clothing,1165,1597,96.00,Montana,M,Green,Winter,4.2,0,Standard,Yes,Yes,47,PayPal,Quarterly,2024-12-20
1166,51,Male,1166,T-shirt,Clothing,1166,1598,64.00,Wisconsin,M,Silver,Winter,2.9,0,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,2024-01-21
1167,48,Male,1167,Dress,Clothing,1167,1599,48.00,Connecticut,S,Lavender,Winter,3.7,0,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,2024-02-10
1168,60,Male,1168,Socks,Clothing,1168,1600,83.00,New Jersey,XL,Beige,Summer,3.6,0,Free Shipping,Yes,Yes,16,PayPal,Quarterly,2024-06-14
1169,68,Male,1169,Scarf,Accessories,1169,1601,91.00,Mississippi,L,Violet,Summer,3.6,0,Standard,Yes,Yes,37,Debit Card,Fortnightly,2024-06-20
1170,25,Male,1170,Backpack,Accessories,1170,1603,94.00,Wyoming,S,Gray,Fall,4.5,0,2-Day Shipping,Yes,Yes,3,Cash,Annually,2024-09-15
1171,57,Male,1171,Skirt,Clothing,1171,1604,62.00,Illinois,S,Red,Spring,3.2,0,Express,Yes,Yes,33,Cash,Bi-Weekly,2024-04-15
1172,41,Male,1172,Socks,Clothing,1172,1605,55.00,Louisiana,M,Lavender,Spring,3.9,0,Next Day Air,Yes,Yes,15,Debit Card,Annually,2024-05-05
1173,59,Male,1173,Coat,Outerwear,1173,1606,68.00,Oregon,L,Peach,Spring,4.6,0,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,2024-05-01
1174,44,Male,1174,Jewelry,Accessories,1174,1607,76.00,South Dakota,M,Indigo,Winter,2.5,0,Express,Yes,Yes,42,Cash,Bi-Weekly,2024-02-07
1175,42,Male,1175,Backpack,Accessories,1175,1609,31.00,Michigan,M,Black,Winter,4.3,0,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,2024-02-05
1176,35,Male,1176,Belt,Accessories,1176,1610,81.00,New Jersey,M,Beige,Spring,4.1,0,Store Pickup,Yes,Yes,26,PayPal,Quarterly,2024-03-20
1177,36,Male,1177,Dress,Clothing,1177,1611,83.00,Oregon,M,Red,Winter,4.6,0,Free Shipping,Yes,Yes,39,PayPal,Quarterly,2024-12-16
1178,54,Male,1178,Skirt,Clothing,1178,1612,21.00,Iowa,M,Black,Spring,4.8,0,Standard,Yes,Yes,24,Debit Card,Monthly,2024-05-17
1179,37,Male,1179,Dress,Clothing,1179,1613,22.00,South Carolina,M,Teal,Spring,4.9,0,Express,Yes,Yes,23,Debit Card,Annually,2024-05-11
1180,20,Male,1180,T-shirt,Clothing,1180,1615,33.00,Indiana,M,Blue,Summer,2.8,0,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,2024-06-11
1181,23,Male,1181,Skirt,Clothing,1181,1616,23.00,Oregon,S,Beige,Spring,4.9,0,Standard,Yes,Yes,34,Cash,Monthly,2024-04-01
1182,61,Male,1182,Shorts,Clothing,1182,1617,96.00,New York,L,Teal,Summer,3.5,0,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,2024-07-19
1183,37,Male,1183,Jewelry,Accessories,1183,1618,21.00,New Mexico,M,Maroon,Spring,3.8,0,Express,Yes,Yes,45,PayPal,Quarterly,2024-04-27
1184,23,Male,1184,Pants,Clothing,1184,1619,39.00,Louisiana,M,Yellow,Spring,4.5,0,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,2024-04-12
1185,63,Male,1185,Belt,Accessories,1185,1621,73.00,South Carolina,S,Indigo,Fall,3.4,0,Express,Yes,Yes,19,Credit Card,Annually,2024-10-05
1186,47,Male,1186,Jeans,Clothing,1186,1622,64.00,Maine,M,Magenta,Spring,3.9,0,Standard,Yes,Yes,29,Credit Card,Monthly,2024-05-04
1187,63,Male,1187,Jeans,Clothing,1187,1623,68.00,Indiana,M,Beige,Summer,4.1,0,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,2024-08-18
1188,56,Male,1188,Hat,Accessories,1188,1624,89.00,Iowa,L,Maroon,Fall,3,0,Express,Yes,Yes,37,Credit Card,Every 3 Months,2024-09-21
1189,68,Male,1189,Blouse,Clothing,1189,1625,29.00,Mississippi,M,Magenta,Summer,3.3,0,Next Day Air,Yes,Yes,11,Credit Card,Weekly,2024-06-19
1190,64,Male,1190,Shirt,Clothing,1190,1627,97.00,Arkansas,XL,Teal,Summer,4.9,0,Free Shipping,Yes,Yes,28,Debit Card,Annually,2024-06-13
1191,62,Male,1191,Shirt,Clothing,1191,1628,45.00,South Carolina,M,Orange,Winter,4.3,0,Next Day Air,Yes,Yes,31,Credit Card,Weekly,2024-01-13
1192,34,Male,1192,T-shirt,Clothing,1192,1629,70.00,Indiana,L,Charcoal,Winter,4.1,0,Free Shipping,Yes,Yes,50,Venmo,Quarterly,2024-01-13
1193,49,Male,1193,Coat,Outerwear,1193,1630,56.00,Florida,M,Turquoise,Summer,4,0,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,2024-06-01
1194,40,Male,1194,Jacket,Outerwear,1194,1631,55.00,Alaska,L,Pink,Fall,5,0,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly,2024-09-03
1195,50,Male,1195,Hoodie,Clothing,1195,1633,46.00,New York,S,Teal,Winter,3.1,0,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly,2024-01-11
1196,25,Male,1196,Scarf,Accessories,1196,1634,95.00,Texas,M,White,Winter,4,0,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,2024-02-28
1197,30,Male,1197,Belt,Accessories,1197,1635,88.00,North Dakota,M,Maroon,Winter,3.2,0,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,2024-12-27
1198,54,Male,1198,Sneakers,Footwear,1198,1636,92.00,Vermont,L,Violet,Fall,3.9,0,Standard,Yes,Yes,26,PayPal,Annually,2024-11-26
1199,40,Male,1199,Socks,Clothing,1199,1637,49.00,New Jersey,M,Brown,Summer,3.9,0,2-Day Shipping,Yes,Yes,17,Cash,Annually,2024-06-01
1200,49,Male,1200,Sandals,Footwear,1200,1639,89.00,Maryland,M,Indigo,Fall,4.5,0,Free Shipping,Yes,Yes,3,Debit Card,Weekly,2024-09-17
1201,27,Male,1201,Coat,Outerwear,1201,1640,22.00,Connecticut,XL,Black,Winter,4.4,0,Store Pickup,Yes,Yes,7,PayPal,Weekly,2024-01-04
1202,27,Male,1202,Shoes,Footwear,1202,1641,61.00,Illinois,XL,Black,Summer,3.1,0,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,2024-07-23
1203,48,Male,1203,Scarf,Accessories,1203,1642,29.00,Maryland,S,Olive,Spring,2.9,0,Standard,Yes,Yes,14,Venmo,Every 3 Months,2024-05-09
1204,40,Male,1204,Sneakers,Footwear,1204,1643,82.00,Minnesota,M,Orange,Winter,3.7,0,Free Shipping,Yes,Yes,23,Bank Transfer,Annually,2024-12-04
1205,67,Male,1205,Belt,Accessories,1205,1645,94.00,Florida,M,Pink,Spring,3.2,0,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months,2024-04-19
1206,52,Male,1206,Handbag,Accessories,1206,1646,99.00,California,M,Olive,Spring,3.5,0,Standard,Yes,Yes,38,Bank Transfer,Fortnightly,2024-03-15
1207,22,Male,1207,Handbag,Accessories,1207,1647,59.00,Mississippi,S,Cyan,Fall,3,0,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months,2024-09-10
1208,62,Male,1208,Boots,Footwear,1208,1648,90.00,Washington,M,White,Summer,4.1,0,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,2024-07-25
1209,20,Male,1209,Boots,Footwear,1209,1649,100.00,Wisconsin,S,Red,Winter,2.9,0,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,2024-02-17
1210,41,Male,1210,Pants,Clothing,1210,1651,62.00,Pennsylvania,M,Blue,Winter,3.8,0,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,2024-12-05
1211,34,Male,1211,Sunglasses,Accessories,1211,1652,78.00,Missouri,M,Olive,Fall,4.1,0,Next Day Air,Yes,Yes,5,Cash,Quarterly,2024-09-08
1212,23,Male,1212,Hoodie,Clothing,1212,1653,94.00,Oklahoma,M,Green,Spring,4.6,0,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months,2024-05-20
1213,32,Male,1213,Shoes,Footwear,1213,1654,74.00,Pennsylvania,M,Yellow,Summer,2.5,0,Free Shipping,Yes,Yes,18,Credit Card,Weekly,2024-08-18
1214,68,Male,1214,Handbag,Accessories,1214,1655,52.00,Kentucky,XL,Black,Spring,3.7,0,Express,Yes,Yes,14,Debit Card,Every 3 Months,2024-04-21
1215,30,Male,1215,Jacket,Outerwear,1215,1657,81.00,Vermont,M,Blue,Fall,3.8,0,Free Shipping,Yes,Yes,5,Cash,Every 3 Months,2024-11-17
1216,66,Male,1216,Blouse,Clothing,1216,1658,20.00,Oregon,L,Pink,Winter,2.6,0,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months,2024-02-19
1217,62,Male,1217,Pants,Clothing,1217,1659,32.00,Utah,XL,Lavender,Summer,3.7,0,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,2024-08-08
1218,50,Male,1218,Boots,Footwear,1218,1660,63.00,Nebraska,XL,Cyan,Fall,2.6,0,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,2024-11-24
1219,55,Male,1219,Boots,Footwear,1219,1661,79.00,Pennsylvania,M,Cyan,Spring,3.1,0,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,2024-03-10
1220,19,Male,1220,Sweater,Clothing,1220,1663,23.00,Vermont,M,Gold,Winter,2.5,0,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly,2024-01-11
1221,67,Male,1221,Gloves,Accessories,1221,1664,64.00,Kentucky,M,Green,Winter,4.9,0,Express,Yes,Yes,36,Bank Transfer,Quarterly,2024-12-05
1222,18,Male,1222,Socks,Clothing,1222,1665,69.00,Iowa,M,Red,Winter,4.5,0,Standard,Yes,Yes,3,Cash,Quarterly,2024-12-07
1223,58,Male,1223,Jeans,Clothing,1223,1666,69.00,Indiana,L,Magenta,Fall,3.4,0,Store Pickup,Yes,Yes,27,Bank Transfer,Annually,2024-10-27
1224,69,Male,1224,Pants,Clothing,1224,1667,24.00,Kansas,L,Red,Winter,3.9,0,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly,2024-12-10
1225,62,Male,1225,Shorts,Clothing,1225,1669,50.00,Illinois,M,Yellow,Summer,3.7,0,Store Pickup,Yes,Yes,18,Venmo,Weekly,2024-08-17
1226,28,Male,1226,Gloves,Accessories,1226,1670,97.00,North Carolina,S,Turquoise,Fall,2.6,0,Free Shipping,Yes,Yes,16,Debit Card,Weekly,2024-11-12
1227,53,Male,1227,Sandals,Footwear,1227,1671,91.00,Ohio,S,Cyan,Fall,3.4,0,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly,2024-10-25
1228,27,Male,1228,Blouse,Clothing,1228,1672,37.00,Illinois,L,Yellow,Spring,4.9,0,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,2024-04-19
1229,55,Male,1229,Jacket,Outerwear,1229,1673,55.00,Indiana,S,Yellow,Winter,3.9,0,Express,Yes,Yes,1,Cash,Annually,2024-01-23
1230,34,Male,1230,Jewelry,Accessories,1230,1675,52.00,Kansas,XL,Maroon,Winter,3.6,0,Express,Yes,Yes,39,Bank Transfer,Annually,2024-01-25
1231,25,Male,1231,Hat,Accessories,1231,1676,80.00,Illinois,L,Brown,Spring,4.6,0,Standard,Yes,Yes,49,Venmo,Monthly,2024-03-13
1232,66,Male,1232,Socks,Clothing,1232,1677,79.00,Pennsylvania,M,Gold,Spring,4,0,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly,2024-04-02
1233,57,Male,1233,Handbag,Accessories,1233,1678,23.00,New York,M,Charcoal,Summer,3.6,0,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months,2024-08-01
1234,46,Male,1234,Pants,Clothing,1234,1679,73.00,Utah,L,Beige,Winter,3.5,0,Next Day Air,Yes,Yes,40,Venmo,Every 3 Months,2024-02-07
1235,38,Male,1235,Gloves,Accessories,1235,1681,99.00,New Jersey,M,Indigo,Fall,4.1,0,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly,2024-10-28
1236,23,Male,1236,Sweater,Clothing,1236,1682,22.00,Idaho,M,Red,Spring,3,0,Store Pickup,Yes,Yes,46,PayPal,Every 3 Months,2024-05-12
1237,42,Male,1237,Hat,Accessories,1237,1683,68.00,New Mexico,M,White,Summer,4.4,0,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months,2024-07-25
1238,25,Male,1238,Dress,Clothing,1238,1684,92.00,Michigan,S,Charcoal,Spring,4.4,0,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly,2024-03-09
1239,55,Male,1239,Pants,Clothing,1239,1685,77.00,Wyoming,M,Violet,Winter,3.7,0,Express,Yes,Yes,3,Venmo,Fortnightly,2024-12-07
1240,62,Male,1240,Coat,Outerwear,1240,1687,37.00,New Jersey,XL,Magenta,Spring,4.8,0,Standard,Yes,Yes,32,Debit Card,Every 3 Months,2024-03-13
1241,41,Male,1241,Scarf,Accessories,1241,1688,79.00,New Jersey,L,White,Winter,2.9,0,Store Pickup,Yes,Yes,48,Debit Card,Annually,2024-12-15
1242,58,Male,1242,Hoodie,Clothing,1242,1689,51.00,Hawaii,XL,Pink,Winter,3.1,0,Express,Yes,Yes,34,Credit Card,Weekly,2024-12-07
1243,56,Male,1243,Socks,Clothing,1243,1690,27.00,Nevada,M,Lavender,Summer,4,0,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly,2024-07-27
1244,25,Male,1244,Blouse,Clothing,1244,1691,23.00,New Hampshire,S,Pink,Spring,3,0,Store Pickup,Yes,Yes,22,Debit Card,Annually,2024-04-08
1245,70,Male,1245,Socks,Clothing,1245,1693,76.00,Indiana,S,Silver,Summer,3.9,0,2-Day Shipping,Yes,Yes,2,Cash,Monthly,2024-07-22
1246,42,Male,1246,Dress,Clothing,1246,1694,31.00,New York,M,Violet,Fall,3.4,0,Standard,Yes,Yes,30,Bank Transfer,Weekly,2024-09-13
1247,27,Male,1247,Hoodie,Clothing,1247,1695,60.00,Louisiana,M,Charcoal,Winter,2.7,0,Standard,Yes,Yes,27,Cash,Monthly,2024-02-09
1248,65,Male,1248,T-shirt,Clothing,1248,1696,99.00,Virginia,M,Charcoal,Spring,3.5,0,Express,Yes,Yes,18,Venmo,Bi-Weekly,2024-05-14
1249,62,Male,1249,Hat,Accessories,1249,1697,37.00,Wisconsin,XL,Red,Winter,3,0,Free Shipping,Yes,Yes,8,Credit Card,Annually,2024-02-02
1250,62,Male,1250,Boots,Footwear,1250,1699,50.00,Oregon,M,Peach,Winter,4.5,0,Express,Yes,Yes,48,Venmo,Fortnightly,2024-02-14
1251,52,Male,1251,Jeans,Clothing,1251,1700,26.00,New Hampshire,XL,Purple,Winter,4.1,0,Free Shipping,Yes,Yes,24,Cash,Monthly,2024-12-02
1252,56,Male,1252,Shorts,Clothing,1252,1701,86.00,Indiana,XL,Orange,Spring,5,0,Next Day Air,Yes,Yes,43,Credit Card,Monthly,2024-04-07
1253,28,Male,1253,Sandals,Footwear,1253,1702,41.00,Massachusetts,L,Magenta,Fall,4,0,Standard,Yes,Yes,8,Cash,Quarterly,2024-09-16
1254,39,Male,1254,Sandals,Footwear,1254,1703,23.00,Montana,XL,Red,Winter,4.9,0,Express,Yes,Yes,49,PayPal,Annually,2024-02-16
1255,54,Male,1255,Sneakers,Footwear,1255,1705,56.00,California,XL,Black,Spring,3.3,0,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly,2024-04-11
1256,30,Male,1256,Hat,Accessories,1256,1706,68.00,Indiana,M,Peach,Fall,4.1,0,Standard,Yes,Yes,38,Cash,Fortnightly,2024-10-20
1257,45,Male,1257,Coat,Outerwear,1257,1707,48.00,West Virginia,S,Olive,Winter,3.6,0,Express,Yes,Yes,4,Cash,Fortnightly,2024-01-25
1258,68,Male,1258,Dress,Clothing,1258,1708,67.00,Minnesota,L,Gold,Spring,3,0,Free Shipping,Yes,Yes,31,Cash,Every 3 Months,2024-05-28
1259,47,Male,1259,Boots,Footwear,1259,1709,87.00,Ohio,XL,Gold,Spring,4.1,0,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months,2024-04-13
1260,68,Male,1260,Skirt,Clothing,1260,1711,64.00,Minnesota,M,Turquoise,Fall,3.9,0,Standard,Yes,Yes,45,Credit Card,Monthly,2024-11-11
1261,63,Male,1261,Shirt,Clothing,1261,1712,93.00,Virginia,XL,Green,Spring,4.1,0,Store Pickup,Yes,Yes,30,Debit Card,Quarterly,2024-04-09
1262,20,Male,1262,Shirt,Clothing,1262,1713,29.00,Connecticut,L,Maroon,Summer,2.8,0,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,2024-07-25
1263,29,Male,1263,Boots,Footwear,1263,1714,62.00,Tennessee,L,Brown,Winter,4.8,0,Store Pickup,Yes,Yes,44,Venmo,Monthly,2024-12-28
1264,41,Male,1264,Hoodie,Clothing,1264,1715,70.00,Delaware,L,Brown,Winter,4.6,0,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly,2024-01-14
1265,52,Male,1265,Sweater,Clothing,1265,1717,92.00,Vermont,S,Blue,Winter,2.5,0,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly,2024-01-10
1266,32,Male,1266,Shirt,Clothing,1266,1718,79.00,Louisiana,M,Lavender,Spring,2.7,0,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly,2024-05-04
1267,20,Male,1267,Blouse,Clothing,1267,1719,31.00,North Dakota,M,Peach,Fall,4,0,Standard,Yes,Yes,14,Debit Card,Every 3 Months,2024-10-17
1268,47,Male,1268,T-shirt,Clothing,1268,1720,83.00,Oregon,S,Gray,Spring,2.7,0,Standard,Yes,Yes,41,Cash,Weekly,2024-04-12
1269,23,Male,1269,Jacket,Outerwear,1269,1721,88.00,Idaho,XL,Charcoal,Winter,2.9,0,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly,2024-12-04
1270,43,Male,1270,Jewelry,Accessories,1270,1723,53.00,Vermont,M,Lavender,Spring,3,0,Standard,Yes,Yes,47,PayPal,Quarterly,2024-04-20
1271,67,Male,1271,Hoodie,Clothing,1271,1724,98.00,West Virginia,M,Green,Fall,3.3,0,Standard,Yes,Yes,20,Cash,Annually,2024-11-14
1272,70,Male,1272,Jewelry,Accessories,1272,1725,57.00,Kentucky,S,Gray,Spring,4.3,0,Store Pickup,Yes,Yes,42,PayPal,Annually,2024-04-01
