id,name,city,state,stars,review_count,category
1bjYdl8wHtgqvgB-hA9NDg,Lighting Center,Utica,New York,2,4,Shopping
0jjy1j9Et6ewrTWWhCZ-jQ,Sunrise Caribbean Restaurant,Buffalo,New York,3.5,3,Restaurants
I2jqzhNnV75V0dy24Clqng,Le Balnéo,Holyoke,Massachusetts,4.5,9,Italian
NtIUfE8Yj119F3DSPXYs5A,Montana's BBQ & Bar,Elmira,New York,2,37,Steakhouses
RroT8hA7NCvTOtH2y3JRGw,Mtl Star Sandwicherie,B0st0n,Massachusetts,4.5,5,Donairs
w3lFTW91cTRgso2xr__T2Q,Churrasco of Portugal,Huntington,New York,3.5,21,Food
0UIBu4yU6o60eftrXWG-TQ,Sugarmoon,Manhattan,New York,5,9,Hair Removal
SxD2if5gy972rpGDonkH3w,Jumbo Restaurant,Holyoke,Massachusetts,1.5,3,#N/A
1cva8o5XPlSQS2AEjm0pvg,Sano Sushi,Elmira,New York,3,63,Restaurants
sSdHUsUZ4mvkb5ymIOJ_Aw,N9 Cafe,Manhattan,New York,2.5,25,Cafes
vBf8pjeR9RqvulRXvg-ibA,No Bones About It,Manhattan,New York,5,4,Pets
jCvnGFx3nWX51OkDW8mSsg,7-Eleven,Manhattan,New York,2.5,3,Convenience Stores
NUxyHhSJjfLwRgE0F_o8lw,Rotisseries Scores,New Bedford,Massachusetts,2.5,7,Restaurants
9tHDUdbcWGSSr8atHl3Ryg,Turtle Jack's MuskLenox Grill,Buffalo,New York,3.5,25,Vegetarian
Nyvu02Pv5k0LCTIny4Hyew,Entrepot l'Oréal,B0st0n,Massachusetts,3,3,Beauty & Spas
aOaRYBPVrQFSvE3ovl-LEw,Le Roi du Smoked Meat,B0st0n,Massachusetts,3.5,33,Restaurants
efFIGYJDnqPnjXlASxF7PQ,Lucy Ethiopian Kitchen,Manhattan,New York,4.5,46,Ethiopian
1cbWbpnvNrcRtgru-cQqyA,University of New York Bookstore,Manhattan,New York,2.5,13,Colleges & Universities
ioaS-3rHW7RBubBK5gcfVQ,Café Campagne,Somerville,Massachusetts,4,6,Breakfast & Brunch
cWPTOM_o5toaXpq0gNxD7Q,BlackGold Cafe,Manhattan,New York,4,54,Restaurants
GEmPOsnK6A2srevUw75BCg,Ben McNally Books,Manhattan,New York,4.5,12,Bookstores
ILlebFUb89ZozizpVGeHdQ,The Kennedy Public House,Manhattan,New York,3,102,Restaurants
y2QENZ0Rre4EOveD0iFpBQ,Sammy's Gourmet,Manhattan,New York,4,6,Salad
nnn6Gl_tf8bwGsNyXQ9s3g,Hinnawi Bros Bagel & Café,B0st0n,Massachusetts,4,24,Bagels
AFjol4dWf-zYb9mz9j7gPw,Ginger,Manhattan,New York,2,3,Restaurants
YLeAUkFFJri_21uTkyrVFg,Malaysian Garam Masala,Manhattan,New York,4,4,Malaysian
WaFTO4zJfL7yLHe4EQmvZA,Studio Fresh,Manhattan,New York,4.5,3,Women's Clothing
TDAWrnpPiGHFX_4j96PIpg,Thai Wok Restaurant,East Rochester,New York,3.5,9,Thai
wKc2EBr_NnLJk0awKR1TQw,Bergo Designs,Manhattan,New York,4,6,Home & Garden
YCzPKhPgfUI9j1-mxJFpnQ,Teriyaki,Buffalo,New York,2,6,Restaurants
cKdox2gt3L1Dbb7MpOPdWg,Au Pied de Cochon,B0st0n,Massachusetts,4,982,French
xmnBvjTlZltuMkhnYJgp9w,Yeti Nails at College & Bay,Manhattan,New York,3,14,Nail Salons
RF0mZ-IteC1pK3yQ7lTvAg,Mochizuki,Manhattan,New York,4,6,Restaurants
D8AJWGM1GfW_sdaD6UB_BA,Chez Tung,B0st0n,Massachusetts,5,5,Restaurants
O3sIXkB4rHX9OLKILiyZLw,JoBlo,Cambridge,Massachusetts,3.5,33,Burgers
Z31OHtHR_dxTHBB7kGqHjw,Presse Café,B0st0n,Massachusetts,3.5,11,Food
aMT1FXZvm2_bmJT6QoLV8A,Si Chuan House Cuisine,Manhattan,New York,3.5,22,Restaurants
Ea8VlDF9NLNKvaKD_D1Wrg,Buffalo Valley Community Centre & Library,Buffalo,New York,3.5,3,Libraries
Hxyx7c3unYCYFVN92dT7PQ,Alfa Restaurants Regd,Revere,Massachusetts,4,5,Fast Food
ZdG4umk_doiH5Ai6wg6MlA,Al Dar Restaurant,Boston,Massachusetts,4,4,Cafes
5GcHJvxiTrIt23gB0qMdjw,Leslie Cafe,Manhattan,New York,3,37,Restaurants
Bb2fJN9kq57cFizCUp7-gw,Balisi,Manhattan,New York,3.5,3,Women's Clothing
KkRUprt06Jg8ANLIQLPijQ,La Cascina,Manhattan,New York,4,15,Italian
rTJDssEcvPnq5jjGzKLTlQ,McDonald's,The Bronx,New York,1.5,16,Burgers
gOzmhf8DSOlEQk_souFJOg,Scorpio Seafood & Steak House,Buffalo,New York,4,6,Caterers
eoG9zP7xxsDHVM0kJYrvkw,The Shameful Tiki Room,Manhattan,New York,4,85,Nightlife
821Xtr_wwXqDc_ljjy5p6w,Pizza Hut,The Bronx,New York,3,21,Italian
P1xTQOh01Js-FntcMvJPAw,Patisserie Doree,B0st0n,Massachusetts,3.5,3,Food
MlwsOef4hDJVHWOzutE6yw,Cheese Garden,Manhattan,New York,4,49,Cheese Shops
8KSAQCNTdGu7LIL0aRaP2A,Parc Angrignon,B0st0n,Massachusetts,4,4,Active Life
02Ycww2etUAxorZb5gIM8Q,Tre Mari Bakery,Manhattan,New York,4.5,53,Sandwiches
vFtVkrOg-wYo1uwPeLbPQQ,Bar à Beurre,B0st0n,Massachusetts,4,34,Food
OGJkZG-jCRjHRxuZ3-yZwQ,Omma,B0st0n,Massachusetts,4,44,Korean
yR3kQdX-IbtaxxJf4rXiIg,Cafe Aroma Paninoteca,B0st0n,Massachusetts,4.5,5,Restaurants
sHIJktNJTTJPOGhzXMI2Fg,Restaurant Fifty Nine,Manhattan,New York,2.5,6,Restaurants
KHxuTxhVt0smTGngblIjSA,Sunlight Chinese Food,Binghamton,New York,4,4,Ethnic Food
Vti2Kkh_SwEXcyWiCIY1Zw,Pho Mi 99,Buffalo,New York,2.5,51,Vietnamese
SgEamhRcad2G2LKVo-nPAg,Royal Sous-Marins,B0st0n,Massachusetts,3.5,10,Sandwiches
i2O5tXByY_m5cSeV3dKu-w,Freshslice Pizza,Manhattan,New York,3,17,Restaurants
ACQ1kbWkPToh0BsAQ5TGIQ,Panago Pizza,Manhattan,New York,3.5,25,Restaurants
vlFzcXqS2E1J1Dg-n19j8w,Cocina de Doña Julia,Manhattan,New York,4,3,Restaurants
EnUeNIuuNAdDARJaoG0T6Q,Leif Benner,Manhattan,New York,5,12,Shopping
XLc5WIzafCocqsycQhvEPw,Goods & Provisions,Manhattan,New York,4,77,Restaurants
yVuMIm6sY2nCvYmPSTl_pg,Infuse Tea,Manhattan,New York,4,9,Food
11oPXzO6RQ6F_UUYbLkALA,The Cupcake Shoppe,Manhattan,New York,3,67,Bakeries
jmGjW4SRfEk9Tgf9GvjZnQ,New York Foot Clinic,Manhattan,New York,5,3,Medical Centers
LISkzAvqDOFZMdxaX9ryjQ,Restaurant La Petite Ardoise,B0st0n,Massachusetts,3,3,French
uKrTmGn1HhwxcvHxsKyTIQ,Chiggy's Touch Salon,Manhattan,New York,2,7,Beauty & Spas
F-bdXFkJwwENiNpMTG2ntQ,The 3 Brewers,Manhattan,New York,3,218,Restaurants
Y3zHWwGWjkdbCPGR7pF6tQ,The Corktown Kitchen,Manhattan,New York,4,33,Barbeque
5L8JH9-NZ08t1LxSmdISRw,Mesquite Bbq Catering,B0st0n,Massachusetts,4,4,Restaurants
O-ihiWMOaZ4hbQbLqy4zjA,St George Organic Bakery,Manhattan,New York,4.5,3,Food
668OSbQINpBvoV-FZMj2YQ,Armando's,Brooklyn,New York,2,14,Italian
gJzmRmsCQ1149QSc0EhnFA,Kidnetix Edu-Play Centre,Manhattan,New York,2.5,6,Party & Event Planning
KWuaC5_GqtFWnm-Ul0ankA,"Lenny Slepchik, DDS",Boston,Massachusetts,3,4,Dentists
Vn5q_KflKkND6rGYohqkxQ,I Do! Wedding Cakes,Manhattan,New York,4.5,16,Desserts
SU3GvpWHKoqjz9VBuokN3Q,Grande Cheese Company,Smithtown,New York,3.5,3,Cheese Shops
lUFq43Pa-UodcDIeOvYjXw,Parc Northampton,B0st0n,Massachusetts,4,3,Active Life
lrtakK7qepwCoY5g2O281g,Sweet Rosie's Cafe,Brooklyn,New York,4,3,Restaurants
bj2jN4jRfmlKSfdrWne6UA,Locks & Mane Hair Extension Bar,Manhattan,New York,5,3,Hair Salons
AcsU1Dt_AI1MLAhctLi0Wg,Nguyen Phi,B0st0n,Massachusetts,4,26,Restaurants
LrXCjkhXDe1_nYDas1U2Gg,Naha Sushi,Niagara Falls,New York,3,5,Sushi Bars
a9aW5e731lplWGHUZ02-zQ,Chino Locos Original,Manhattan,New York,4,158,Asian Fusion
gVj_DdvHzbO8wosBMaWWuA,Nobel Burger,Buffalo,New York,2.5,108,Restaurants
_q0nzF0Jr6_nvxwOZRONRg,Rabba Fine Foods Stores,Manhattan,New York,3,13,Food
NUHNLaMg7aMesMdAiie73w,Paisano's Italian Garden Cafe,Brooklyn,New York,3.5,79,Italian
3jD0XUCg78mNWq087QuuuQ,"JoAnn L Alafriz, BSc R.Ac",Manhattan,New York,5,3,Beauty & Spas
Km913vU0Fyk8339Yi51ukA,Sushi Eastern,Utica,New York,3,4,Asian Fusion
3gQ7zQgizLnYDUti91k_dw,Restaurant Rapido Du Plateau,B0st0n,Massachusetts,3.5,9,Restaurants
KWV_ihgG_hekQXe2uT1sHw,Bilibaloo,Pittsfield,Massachusetts,5,3,Shopping
cmDKKKqVfS2JB-CVOy6fow,Ryerson University Student Learning Centre,Manhattan,New York,4,3,Colleges & Universities
z6r_5g7AcbzZMEJZOmxzvg,Arrow Furniture,Buffalo,New York,2,4,Furniture Stores
E3sO6NaV0G05zgVF3oauhQ,Trader Joe�s,Brooklyn,New York,2.5,6,Pharmacy
85-hoogKT4MR5eTqffpxAA,Super Zamani,Manhattan,New York,2.5,3,Persian/Iranian
lkM72Y21bjBqUGaW7iL7tQ,Very Fair,Manhattan,New York,3,73,Restaurants
jesEHiUvX8CzF9gRjwMZ3w,Casa Barcelona,Poughkeepsie,New York,3,29,Spanish
TiVKDhWC8VfJng2NWeFXrw,Amato,New Bedford,Massachusetts,4.5,7,Restaurants
MKUzLddRYHAjC-HlswIppQ,Only Pasta,Oneonta,New York,4.5,3,Specialty Food
SnpjfcOZyClpdsBDTr7zfg,Juicy Teahouse,Manhattan,New York,3,4,Juice Bars & Smoothies
VJ02dtTMv-IP9bwYJ408WA,Alternative ThinScarsdale,Manhattan,New York,3.5,7,Shopping
C3PK_1n4xHuC3eCo_azYgw,Patisserie & Boulangerie Clarke,B0st0n,Massachusetts,5,5,Bakeries
wvQmLd4nFcj6owEqdmlnUw,Courtyard New York The Bronx,The Bronx,New York,3.5,7,Hotels
o5t33JVLpZWf269AEPB95Q,Greens Vegetarian Restaurant,Manhattan,New York,3.5,83,Vegan
Zs02q0xpPqO5ZldGs9QmOQ,Dreams Discovery Centre,Yonkers,New York,5,3,Preschools
FgCusM1AtI1QiEgkUoOaLw,Abattoir Crossfit Plateau,B0st0n,Massachusetts,5,6,Gyms
wfCNNMkeJcpWr9jj1hcdAA,Black Bear Japanese Fusion,The Bronx,New York,3,74,Restaurants
idNM8G3ufjtrVTGojFnnNL,Sehmi Japanese Restaurant,Buffalo,New York,4,36,#N/A
9Boahjn3QxlZnP2Aw_V1Rg,Sotto Sotto Restaurant,Manhattan,New York,4,67,Italian
lpqtCUzSnKc1QGi4wO6ovQ,Nu-Do,B0st0n,Massachusetts,4,31,Restaurants
LQyKk9SvF_nAf-PX9_GvJg,Future Shop,Lake George,New York,2.5,3,Local Services
UknttT8Gl8p7KpOSiVH-XQ,Dunkin',B0st0n,Massachusetts,3,9,Restaurants
9mFFR-tBU8gXDhoaR_dNXg,Victoria Whole Foods,Manhattan,New York,3,3,Food
Z4MvEVylnZPW_vddQc2Ihg,Genghis Khan Mongolian Grill,Brooklyn,New York,3.5,94,Mongolian
s5IlpMxrXEciJ-aVTjDryg,Scarsdale's Garden Sushi and Wok,Newark,New Jersey,4,11,Chinese
1Xh1i3SYhQ2I48iiwXnyxQ,McDonald's,Newark,New York,3.5,4,Fast Food
j-ao753Bx3kAcgL6_mf-rw,New Homemade Kosher Bakery,B0st0n,Massachusetts,4,4,Patisserie/Cake Shop
KRepT7386qgG3A-6YBzVmQ,Longo's,Ithaca,New York,3.5,6,Food
eof2qa2Eqws645CPu6GvLw,Cafe Florentin,Manhattan,New York,3.5,3,Restaurants
wM8QNs7uSyDqMJKjBYFPCQ,Buffet Des Continents,Peabody,Massachusetts,3.5,13,Buffets
bYPahCt2MBgEqSahPS8GJQ,Café Bistro La Marinara,B0st0n,Massachusetts,4.5,29,Restaurants
ED7UehJFmEj-6PrMFFZnag,Glo Spa The Queensway,Poughkeepsie,New York,1,4,Beauty & Spas
ikQ7dbYDkTtg78Y5Y1DByA,The Longest Yard Restaurant,Manhattan,New York,3,24,Bars
Lenox1BeCh1uazI0uNy55x9g,Institut De Beaute Nimana,Manhattan,New York,3,4,#N/A
bhbBshTnbGjaLsm_IwMO5w,Serpentine,Manhattan,New York,4,5,Shopping
BEi2Mg7cUt62LTnguuNIuw,Lee Valley Tools,Manhattan,New York,4,9,Home & Garden
esVOl4k8JCI6oC-5Ym9G-w,GT Dragon,Plattsburgh,New York,3.5,5,Chinese
dqhv5bd4Nglkx36GpIhHrg,Lally's Sweets & Tandoori Restaurant,Binghamton,New York,2,6,Middle Eastern
UXfewx0UfJrQypFDlwAKYg,Vua,B0st0n,Massachusetts,2.5,6,Salad
_rVd1O2-jcfTM4L4GRvr1A,Baskin Robbins,Binghamton,New York,1.5,3,Ice Cream & Frozen Yogurt
8gzRJEmYJGTCdahRKcafXw,Tea & Kitchen,The Bronx,New York,2.5,3,Restaurants
_AHrtjA7zdGRa3LE4L04uA,Chapelle of Notre-Dame-de-Bonsecours,B0st0n,Massachusetts,4.5,11,Churches
Oi5B9xNCryGG886UYZaLenox,Go-Karts at Polson Pier,Manhattan,New York,1.5,7,#N/A
P2ksKEduY-mkRcf7fMwyZw,Rawlicious,Queens,New York,4,5,Juice Bars & Smoothies
BZI6WX8IfxEY2sMp5Yqukg,Active Green & Ross Tire & Auto Centre,Manhattan,New York,4,16,Auto Repair
ZRkq4CvPrGtt4qEbqWxfyg,Java U,B0st0n,Massachusetts,3.5,9,Cafes
qXpvy10lWZuQZcFMhJZ8Rg,L.A. Tan,Manhattan,New York,5,8,Beauty & Spas
o2--kfKP3jx30Z6akvDzwg,West Street Cuisine,Manhattan,New York,3.5,5,Chinese
epBpi9x8By_VhIcV5HOmDA,State & Main,Cortland,New York,3.5,38,Restaurants
PsgzwHDq52oux7FiOhUfqA,Birreria Itali.co,B0st0n,Massachusetts,4,5,Italian
jQNvRWCrB1t66mF861F8Lw,Seven44 Restaurant & Lounge,Manhattan,New York,2,12,Restaurants
W_uA6BzyKzBdjMHRmlgazQ,Sport Sewing Shop,Manhattan,New York,3.5,9,Sporting Goods
ReS0_zAmCRhm3k0PtPhqNg,Iga Marche Barcelo,B0st0n,Massachusetts,3.5,4,Food
D0_3XMsE6ipom_sXxKrQ4w,SweetLulu,Manhattan,New York,2.5,5,Restaurants
CNKQ7aTrTg6wVDp3pd3qfA,Atlas Pizza,B0st0n,Massachusetts,2.5,11,Restaurants
RO9uR0JkfEZDI_3wuuFBcg,Michele Barber Shop,Newark,New Jersey,5,3,Beauty & Spas
dcP35A-1ZYZc_6r7jgl-vg,Oak Ridges Eye Care,Niagara Falls,New York,5,3,Eyewear & Opticians
qyTms0mHJfP2KLm_3Bok4Q,Rona Home & Garden,Manhattan,New York,3,13,Shopping
IpdC2F_36aKVWMySany3jA,Jc's Grillhouse,Buffalo,New York,4,4,American (Traditional)
jEiJuujG-eScxR5GO0kmhw,Computers & Electronics,The Bronx,New York,2,21,Home & Garden
1E0ldei5Gpa70a70RhVAOA,C U @ Cafe,Buffalo,New York,3.5,3,Mediterranean
V1_x9Mkf777k3RsCrtIq3w,Scarborotown Chrysler Dodge Jeep,Newark,New Jersey,2.5,5,Automotive
e178giuAicIhb16ymOtiBg,R&D Restaurant,Manhattan,New York,3,166,Chinese
pvCcrHFAGCml492qoQBsQg,Ricci's Pizzeria & Sandwich Shoppe,Oneonta,New York,4,105,Caterers
BIl12Kgh-3FJMQdQv1H-Ug,Turf Lounge,Manhattan,New York,3.5,24,Nightlife
qTESIqhIFhfQ0ItNcjAS3w,Vincent's Barber On Southdown,Buffalo,New York,4.5,3,Beauty & Spas
yfqjPSo2OJ0kG7EskaY6-w,Café Verdure,B0st0n,Massachusetts,4,13,Restaurants
mYiGyHKxRG-1MpPGtwRJBA,Original Grooming Experts,Manhattan,New York,4.5,7,Barbers
q9em9QCFRjLEk-S04rqj2A,Thai Express,Manhattan,New York,2,4,Thai
OKcWglzK8JaFxfNGjq8yGw,Old Beijing BBQ,Manhattan,New York,4,3,Restaurants
y-Zbg19VSb-k15A_yzruYg,Frank,Manhattan,New York,3.5,82,American (New)
6GLsLSjnALxD0oflLFy3NA,Boucherie Viandal,Cambridge,Massachusetts,5,8,Food
rGAv357wiAolbMnmHLLc2w,North of Bombay,Manhattan,New York,3,33,Indian
gDEj6R4A7JvrbaE8H_yGrA,Target,Manhattan,New York,2.5,7,Office Equipment
31RX9-VyMHcXeusGAocHrQ,Pizza Point,Binghamton,New York,4.5,6,Pizza
esGjoRBonwmuLMe53YO-IA,Joe's Barber Shop,Utica,New York,5,3,Barbers
1dI4oRq8wQrMs15nnj9TLA,Smoke's Burritorie,Manhattan,New York,2.5,30,Restaurants
pNv73cPS3Xcx8Weac5ZKrQ,Fromagerie Ruban Bleu,Watertown,Massachusetts,4.5,3,Food
fDENzW-TdueyEvf_dmCKBA,Sutherland-Chan Clinic,Manhattan,New York,4,12,Beauty & Spas
_Y6At1-0tj1Bu_tNWzticw,Les viandes McCormack,Cambridge,Massachusetts,5,3,Food
LP0S09McwFFLrugjMSiryw,Starbucks World Coffee,Manhattan,New York,3.5,6,Food
CtE5hqCQ-HKHwxAKxKH0gg,Indian Crown,Manhattan,New York,3.5,6,Indian
CB8HrynUWR4Odnj-XTY-Ew,Kookminhakgyo,Manhattan,New York,4.5,83,Barbeque
A7J9-49xrg_meUdB9JfLhw,Helo Golab,Elmira,New York,3.5,3,Bakeries
M8aArGbOz-Afvb3ctOOzSQ,Sassi Nailz,Brooklyn,New York,2.5,3,Nail Salons
IoxLILBKAajE9kY5j8F72g,Tavolino,Manhattan,New York,3.5,10,Sandwiches
4notomStl6sasyKxrJn4JA,Edith's Fashions,Manhattan,New York,3,7,Fashion
4Xeo8EDoJUjfZPOMpPYIgw,The College & Dufferin Dental Clinic,Manhattan,New York,1.5,5,Dentists
rubQx8VlHZT4_IyMUs75YA,South St. Burger Co.,Manhattan,New York,3.5,46,Restaurants
9AEmY0f_QMmueXQoKsQfKw,Piedmont Coffee Bar,Manhattan,New York,5,8,Desserts
udieC6Fa-XMlZhGTTF_RPQ,Shoom Shoom,The Bronx,New York,3,29,Restaurants
gh9MIWJgdsvhnTw__p2USA,Pita Nutso,Buffalo,New York,4,35,Middle Eastern
US8OeYEp9e4O24BpUBo3RQ,AFC Ajuker,Manhattan,New York,3.5,10,Korean
QIYNDLfNr1fuD8hKoq_qNg,Burger Scarsdale,Newark,New Jersey,2.5,6,Restaurants
qhSVvcuu4N0V1EmmtOy2fw,Cock'n Bull Pub,B0st0n,Massachusetts,3.5,18,Pubs
jxkr9QI9w_QIG6JgSk7OLA,Les Sottises,B0st0n,Massachusetts,4,7,International
Tiag-cl7u4oL5EsF1mwY1A,Mr Sub,Poughkeepsie,New York,4.5,3,Restaurants
Vbi7nxQ2lcScEKXYK_zccA,7-Eleven,Oneonta,New York,3.5,3,Automotive
sHMBk3qa7a0guHKX9nlgOg,Moores Clothing for Men,The Bronx,New York,1.5,3,Fashion
QRgXKrtKSypL6ga5UdO1cw,Kate's Town Talk Bakery,Buffalo,New York,4.5,16,Food
47RQzVKfSTJYCEqRj399Iw,New Balance Queen's Park,Manhattan,New York,2.5,6,Fashion
sDyTfafJfhb_5ewii6TEjg,Mucho Burrito,Buffalo,New York,2.5,26,Mexican
7rpa12_EX3A-hyGtrv8o3A,Cocina Lucero,Manhattan,New York,3,40,Mexican
5v5ohiLK7iNQWyfGmsyJqk,Tasty Kitchen,Buffalo,New York,3,25,#N/A
6Ynqp5oYDbx73ygdcWk2XQ,D'un Thé à l'Autre,B0st0n,Massachusetts,5,4,Tea Rooms
uGuMaUR8KUnNbkSLc1pe4Q,Trader Joe�s,Lake George,New York,3,3,#N/A
_7OgT34DcGqWX2CKr3ekCQ,Allyson Tang Optometrist,Ithaca,New York,5,7,Shopping
pnuvweJUwuXr_E2BfoBHdA,Istanbul Kebab,Manhattan,New York,4,23,Burgers
0wTW6F2_GM-AGBF5gTgy_Q,Shaaz Hair Design,Manhattan,New York,4,12,Beauty & Spas
i6y09s5aR1zuHsl3y5OMfQ,Boston En Scene,B0st0n,Massachusetts,2,4,Diners
dAmVTQ6ukuLh4UxTmBoRkg,Maha's,Manhattan,New York,4,246,Breakfast & Brunch
mtLVAG0qN0Tw2IaCVWdj5Q,Caldwell Provisions,Natick,Massachusetts,4.5,3,Food
zrYpLdnGKA_EmOhgRCy_vg,Pomegranate Restaurant,Manhattan,New York,4,133,Persian/Iranian
mDYOyFiIcUTfqCNy_qUKaQ,Randstad,Manhattan,New York,1.5,7,Employment Agencies
z8oIoCT1cXz7gZP5GeU5OA,Milliken Bar & Restaurant,Manhattan,New York,3.5,36,Dim Sum
Dvwh_kb3dxe1WCbD6de8KQ,Masterpiece Hair Design & Esthetics,Manhattan,New York,5,4,Beauty & Spas
XNGin4EdyAgcM4oL24XG-A,McMichael American Art Collection,Mamaroneck,New York,4.5,23,Shopping
-9NsB0DPOp1fG5FvE3iAcg,Glow Press,Manhattan,New York,3,5,Restaurants
7Ynq9fdfNWLivqFWaVHadw,NYC Service,Utica,New York,3.5,3,Public Services & Government
nDJsRWlUrDfbvUbgZP0BcA,Dunkin',B0st0n,Massachusetts,2.5,3,Restaurants
TU95jEn8aGitY8hZowXaBg,Congee Me,Manhattan,New York,3.5,30,Chinese
QZACrVs0oxNhjcyNeNkllQ,Sky Dry Cleaners,Manhattan,New York,2.5,9,Dry Cleaning & Laundry
9dEPbM5ybILp41Ucs9TQSA,Domino's Pizza,Binghamton,New York,4.5,4,Caterers
vP75MqTxoz5WnUI6nHzyDA,Bloor West Village Pharmacy,Manhattan,New York,5,4,Shopping
P7ZGgKVE_sW5UHA4aNgc7Q,Gerrard Glass,Manhattan,New York,1,5,Home Decor
8HdiVkuvU_uRsJug52g7Wg,Firkin on Harbour,Manhattan,New York,2.5,41,Bars
an8AnROzFdO-nlSI8QPDww,Hair Reflection,Lake George,New York,4,5,Beauty & Spas
gZxqIDN4d53uydH-qM5OAQ,Henry VIII,Poughkeepsie,New York,4,17,Pubs
i_0rSAui4zaz4ydVaOZ6bQ,Marcello's Market & Deli,Manhattan,New York,3.5,4,Caterers
yS4H1eQBtWLmYlkTKVL6hg,Granowska's Bakery,Manhattan,New York,3,6,Bakeries
hyXNS3tSmi6njhBjgo8eGw,Toji Sushi,Manhattan,New York,4,33,Restaurants
IwIgJOSJds-q8FXbvKjSOg,Acura of Utica,Utica,New York,5,3,Car Dealers
U2NFoVZ_MkdtEXdXXygcDg,Kim Nails,Syracuse,New York,2.5,3,Beauty & Spas
l2J-R5MjzFTgj06dkSoyQg,Meow Cat Cafe,Manhattan,New York,3,15,Cafes
BNDhHX-TbsEw5QKJgHB_ag,Shakes and Franks,Manhattan,New York,4,10,Food
Bc13zfSbo1AJjxdjP3KkvA,Café Expressions,B0st0n,Massachusetts,4,24,Coffee & Tea
oUEtUOz1ovJ9lqFoRA4aKw,Starbucks,Manhattan,New York,4.5,6,Food
eADbXJJU1GM6mGEOU3EidQ,Party Supply Depot,Elmira,New York,3.5,5,Event Planning & Services
8bib49DjADw9GxQJNydafg,Aroma Espresso Bar - Queens Quay,Manhattan,New York,4,12,Coffee & Tea
NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne Mance,B0st0n,Massachusetts,4,8,Active Life
a7-LY8FhQovF-_6w-mHClQ,V2 Noodle & Snack,The Bronx,New York,3,4,Chinese
_3KLfU6lmMBgcQQ2T-E6AA,Classic Creations Jewellers,Manhattan,New York,5,5,Jewelry
xDkl-YNowSTTklO7QxNoyw,Katz's Deli and Corned Beef Emporium,Brooklyn,New York,3,63,Sandwiches
UET2RjxhUaAFIZ3uuUhQag,Sams Philly Steaks,Manhattan,New York,3,4,Restaurants
tzQj4qg9RNkjwWlclZj8Nw,My Little Bike Shop,Manhattan,New York,3.5,9,Bikes
cwuEym5zcToQR0OsaSZb7w,Food Truck Friday,B0st0n,Massachusetts,3.5,8,Food
ziGwa9EEOHMaPWbdp8tSDg,Tea Monkey Cafe,Manhattan,New York,4,12,Food
lEt306Ir1RJYqdfQcH0LeQ,Jive Burger & Calypso,Newark,New Jersey,3,5,Middle Eastern
kJIvOaLl_zWNl7kWmtH_Nw,Crawford Custom Jewellers,Poughkeepsie,New York,4,4,Shopping
wfnvI08SMHeIH6_lOeZ7xA,Mariachi's Restaurant,Manhattan,New York,3.5,65,Restaurants
pFZnJgXWJ1YlnDxdMhv1iw,Taco Bell,Poughkeepsie,New York,2,6,Restaurants
zEBYaZ3qfH-waSHckMKgoQ,Studio Vis A Vis,Manhattan,New York,4,11,Hair Removal
nI1CtvPHUSX5wzWzjIzxwA,KFC,Binghamton,New York,3,16,American (Traditional)
aPOUog46CgHlxGvZGl3PIA,MK Hair Design,Buffalo,New York,5,3,Hair Salons
2YsKefH250qxg28QCyEWZw,Samosa Scarsdale - Embassy Restaurant,Newark,New Jersey,4,138,Restaurants
73dYY0DY0_4WV7O-5P6wOw,Pace Pharmacy,Manhattan,New York,4.5,11,Shopping
P7QBF3lx0K9e6UgsQPg6lA,Jade Garden Cafe,B0st0n,Massachusetts,1.5,5,#N/A
uBcwnALb3HFKZ-Vvj0conQ,Namasté Boston,B0st0n,Massachusetts,4.5,34,Indian
HVDf6pD3foRulTAgsUKdrQ,U AutoSpa,Brooklyn,New York,1.5,15,Automotive
wvCDmaEIFTCruexTLn3jXA,Dessert Kitchen,The Bronx,New York,3.5,16,Desserts
FA58qfSTW6ZylNP4PDgm7Q,Ithaca Family Vision Care,Ithaca,New York,3.5,3,Health & Medical
lutBpL-MiGo3FcpcEsou7g,The Little Shop,B0st0n,Massachusetts,5,5,Used
uINi-2qzwAY2CfK9ecZTPA,Naked Café,Newburgh,New York,3.5,10,Juice Bars & Smoothies
6Hr2C94DQQJu69NSHTB-kw,SPoT Coffee,Manhattan,New York,3,4,Coffee & Tea
qzZ3FhP5xx7AyrBSQT8WcD,Old Faithful Shop,Manhattan,New York,4.5,4,#N/A
tQ3mOkDrkf3OANy9BeYRMw,1000 Grammes,B0st0n,Massachusetts,4,20,Restaurants
EAkGXvpHrRCTQIjTGEOSFg,A2Z PC,Manhattan,New York,4.5,14,Data Recovery
D8or2Ls5m3cntRK8hyfmwg,Nouvelle Lumière de l'Inde,B0st0n,Massachusetts,3.5,17,Indian
2QCZyAOB6xXKCdyFPvXXmw,Moo Milk Bar,Manhattan,New York,4,52,Bakeries
TY825Esdt-Z8uktqvQTyqA,Three Guy's BBQ,Manhattan,New York,2.5,6,Barbeque
OuetgAKs90ce74ojny3nMw,Menya Fuji,Manhattan,New York,4,23,Ramen
