purchase_id,product_ID,customer_id,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type
1915,12652,1430,38,Standard,Yes,Yes,Credit Card
1916,12653,1431,30,Free Shipping,Yes,Yes,Credit Card
1917,12654,1432,88,Express,Yes,Yes,Venmo
1918,12655,1433,33,Express,Yes,Yes,Debit Card
1919,12656,1434,60,Next Day Air,Yes,Yes,Debit Card
1921,12657,1435,64,Free Shipping,Yes,Yes,Debit Card
1922,12658,1436,95,Standard,Yes,Yes,Cash
1923,12659,1437,83,Free Shipping,Yes,Yes,PayPal
1924,12660,1438,97,Free Shipping,Yes,Yes,Cash
1925,12661,1439,38,Standard,Yes,Yes,Debit Card
1927,12662,1440,48,Next Day Air,Yes,Yes,Cash
1928,12663,1441,76,Standard,Yes,Yes,Venmo
1929,12664,1442,25,Free Shipping,Yes,Yes,Venmo
1930,12665,1443,92,2-Day Shipping,Yes,Yes,Credit Card
1931,12666,1444,47,Next Day Air,Yes,Yes,Cash
1933,12667,1445,36,Express,Yes,Yes,Cash
1934,12668,1446,51,2-Day Shipping,Yes,Yes,Credit Card
1935,12669,1447,35,Express,Yes,Yes,Credit Card
1936,12670,1448,57,Next Day Air,Yes,Yes,PayPal
1937,12671,1449,95,Free Shipping,Yes,Yes,Credit Card
1939,12672,1450,41,Store Pickup,Yes,Yes,Cash
1940,12673,1451,44,Free Shipping,Yes,Yes,Cash
1941,12674,1452,34,Next Day Air,Yes,Yes,PayPal
1942,12675,1453,25,2-Day Shipping,Yes,Yes,Bank Transfer
1943,12676,1454,93,2-Day Shipping,Yes,Yes,Bank Transfer
1945,12677,1455,50,Free Shipping,Yes,Yes,Credit Card
1946,12678,1456,79,Express,Yes,Yes,PayPal
1947,12679,1457,100,Store Pickup,Yes,Yes,PayPal
1948,12680,1458,57,Express,Yes,Yes,Venmo
1949,12681,1459,28,2-Day Shipping,Yes,Yes,Venmo
1951,12682,1460,35,Express,Yes,Yes,Venmo
1952,12683,1461,85,Standard,Yes,Yes,Venmo
1953,12684,1462,95,2-Day Shipping,Yes,Yes,Venmo
1954,12685,1463,90,2-Day Shipping,Yes,Yes,Venmo
1955,12686,1464,49,Store Pickup,Yes,Yes,Bank Transfer
1957,12687,1465,92,2-Day Shipping,Yes,Yes,Bank Transfer
1958,12688,1466,72,Store Pickup,Yes,Yes,Cash
1959,12689,1467,71,Store Pickup,Yes,Yes,PayPal
1960,12690,1468,27,Store Pickup,Yes,Yes,Debit Card
1961,12691,1469,39,Express,Yes,Yes,Cash
1963,12692,1470,98,Standard,Yes,Yes,PayPal
1964,12693,1471,27,Next Day Air,Yes,Yes,Cash
1965,12694,1472,71,2-Day Shipping,Yes,Yes,Venmo
1966,12695,1473,24,Store Pickup,Yes,Yes,Cash
1967,12696,1474,63,Express,Yes,Yes,Credit Card
1969,12697,1475,72,Next Day Air,Yes,Yes,Credit Card
1970,12698,1476,61,Express,Yes,Yes,Cash
1971,12699,1477,56,Next Day Air,Yes,Yes,Credit Card
1972,12700,1478,32,Standard,Yes,Yes,PayPal
1973,12701,1479,23,Free Shipping,Yes,Yes,Venmo
1975,12702,1480,100,Standard,Yes,Yes,Bank Transfer
1976,12703,1481,74,Express,Yes,Yes,Cash
1977,12704,1482,33,Standard,Yes,Yes,PayPal
1978,12705,1483,67,2-Day Shipping,Yes,Yes,Bank Transfer
1979,12706,1484,61,Next Day Air,Yes,Yes,Debit Card
1981,12707,1485,46,Store Pickup,Yes,Yes,Venmo
1982,12708,1486,56,Standard,Yes,Yes,Cash
1983,12709,1487,73,Free Shipping,Yes,Yes,Venmo
1984,12710,1488,44,Store Pickup,Yes,Yes,PayPal
1985,12711,1489,44,Standard,Yes,Yes,Credit Card
1987,12712,1490,26,Next Day Air,Yes,Yes,Venmo
1988,12713,1491,52,Express,Yes,Yes,Venmo
1989,12714,1492,54,Free Shipping,Yes,Yes,Bank Transfer
1990,12715,1493,38,Free Shipping,Yes,Yes,Venmo
1991,12716,1494,44,Standard,Yes,Yes,Credit Card
1993,12717,1495,76,Next Day Air,Yes,Yes,Bank Transfer
1994,12718,1496,23,Next Day Air,Yes,Yes,PayPal
1995,12719,1497,98,Standard,Yes,Yes,Venmo
1996,12720,1498,33,2-Day Shipping,Yes,Yes,Debit Card
1997,12721,1499,32,Standard,Yes,Yes,Venmo
1999,12722,1500,85,Free Shipping,Yes,Yes,Credit Card
2000,12723,1501,69,Next Day Air,Yes,Yes,Debit Card
2001,12724,1502,55,Standard,Yes,Yes,Debit Card
2002,12725,1503,66,Store Pickup,Yes,Yes,Cash
2003,12726,1504,30,2-Day Shipping,Yes,Yes,Cash
2005,12727,1505,80,Next Day Air,Yes,Yes,Bank Transfer
2006,12728,1506,20,Express,Yes,Yes,Cash
2007,12729,1507,30,2-Day Shipping,Yes,Yes,PayPal
2008,12730,1508,86,2-Day Shipping,Yes,Yes,Venmo
2009,12731,1509,84,Store Pickup,Yes,Yes,Cash
2011,12732,1510,54,Free Shipping,Yes,Yes,Debit Card
2012,12733,1511,30,Free Shipping,Yes,Yes,Venmo
2013,12734,1512,91,Express,Yes,Yes,Credit Card
2014,12735,1513,23,Standard,Yes,Yes,PayPal
2015,12736,1514,35,Free Shipping,Yes,Yes,Cash
2017,12737,1515,90,2-Day Shipping,Yes,Yes,Venmo
2018,12738,1516,93,2-Day Shipping,Yes,Yes,Cash
2019,12739,1517,68,Express,Yes,Yes,Bank Transfer
2020,12740,1518,41,Standard,Yes,Yes,Cash
2021,12741,1519,73,Next Day Air,Yes,Yes,Venmo
2023,12742,1520,73,Next Day Air,Yes,Yes,PayPal
2024,12743,1521,66,2-Day Shipping,Yes,Yes,Cash
2025,12744,1522,59,2-Day Shipping,Yes,Yes,Bank Transfer
2026,12745,1523,72,Free Shipping,Yes,Yes,Debit Card
2027,12746,1524,88,2-Day Shipping,Yes,Yes,Debit Card
2029,12747,1525,76,Free Shipping,Yes,Yes,Cash
2030,12748,1526,31,2-Day Shipping,Yes,Yes,Cash
2031,12749,1527,22,Next Day Air,Yes,Yes,PayPal
2032,12750,1528,75,2-Day Shipping,Yes,Yes,Debit Card
2033,12751,1529,75,Store Pickup,Yes,Yes,Venmo
2035,12752,1530,63,Free Shipping,Yes,Yes,Credit Card
2036,12753,1531,21,Next Day Air,Yes,Yes,Bank Transfer
2037,12754,1532,83,Next Day Air,Yes,Yes,PayPal
2038,12755,1533,46,Next Day Air,Yes,Yes,PayPal
2039,12756,1534,59,2-Day Shipping,Yes,Yes,Bank Transfer
2041,12757,1535,66,Free Shipping,Yes,Yes,Venmo
2042,12758,1536,74,2-Day Shipping,Yes,Yes,Venmo
2043,12759,1537,82,Store Pickup,Yes,Yes,Cash
2044,12760,1538,89,Next Day Air,Yes,Yes,Venmo
2045,12761,1539,65,Standard,Yes,Yes,Venmo
2047,12762,1540,55,2-Day Shipping,Yes,Yes,Cash
2048,12763,1541,95,Next Day Air,Yes,Yes,Bank Transfer
2049,12764,1542,77,Store Pickup,Yes,Yes,Cash
2050,12765,1543,44,Next Day Air,Yes,Yes,PayPal
2051,12766,1544,89,Standard,Yes,Yes,Venmo
2053,12767,1545,24,Standard,Yes,Yes,Debit Card
2054,12768,1546,43,Store Pickup,Yes,Yes,Bank Transfer
2055,12769,1547,51,Express,Yes,Yes,Bank Transfer
2056,12770,1548,46,Standard,Yes,Yes,Cash
2057,12771,1549,32,Store Pickup,Yes,Yes,Bank Transfer
2059,12772,1550,55,2-Day Shipping,Yes,Yes,Debit Card
2060,12773,1551,26,Free Shipping,Yes,Yes,Bank Transfer
2061,12774,1552,29,2-Day Shipping,Yes,Yes,Credit Card
2062,12775,1553,49,Express,Yes,Yes,Credit Card
2063,12776,1554,45,Free Shipping,Yes,Yes,Debit Card
2065,12777,1555,48,Standard,Yes,Yes,Cash
2066,12778,1556,47,Free Shipping,Yes,Yes,Cash
2067,12779,1557,57,Standard,Yes,Yes,Credit Card
2068,12780,1558,34,Next Day Air,Yes,Yes,PayPal
2069,12781,1559,75,Express,Yes,Yes,Credit Card
2071,12782,1560,94,Store Pickup,Yes,Yes,PayPal
2072,12783,1561,84,Free Shipping,Yes,Yes,Debit Card
2073,12784,1562,38,Standard,Yes,Yes,Bank Transfer
2074,12785,1563,75,Next Day Air,Yes,Yes,Venmo
2075,12786,1564,44,Next Day Air,Yes,Yes,Cash
2077,12787,1565,33,Next Day Air,Yes,Yes,Debit Card
2078,12788,1566,93,Free Shipping,Yes,Yes,PayPal
2079,12789,1567,99,Free Shipping,Yes,Yes,Cash
2080,12790,1568,33,Standard,Yes,Yes,Cash
2081,12791,1569,76,Store Pickup,Yes,Yes,Debit Card
2083,12792,1570,63,Standard,Yes,Yes,Debit Card
2084,12793,1571,41,Next Day Air,Yes,Yes,Bank Transfer
2085,12794,1572,88,Next Day Air,Yes,Yes,Bank Transfer
2086,12795,1573,92,2-Day Shipping,Yes,Yes,Debit Card
2087,12796,1574,31,2-Day Shipping,Yes,Yes,Debit Card
2089,12797,1575,25,Free Shipping,Yes,Yes,PayPal
2090,12798,1576,28,Next Day Air,Yes,Yes,Cash
2091,12799,1577,75,2-Day Shipping,Yes,Yes,PayPal
2092,12800,1578,34,Standard,Yes,Yes,Venmo
2093,12801,1579,97,2-Day Shipping,Yes,Yes,PayPal
2095,12802,1580,80,Free Shipping,Yes,Yes,Bank Transfer
2096,12803,1581,71,Standard,Yes,Yes,Cash
2097,12804,1582,77,Free Shipping,Yes,Yes,Cash
2098,12805,1583,41,Next Day Air,Yes,Yes,Cash
2099,12806,1584,92,Next Day Air,Yes,Yes,Venmo
2101,12807,1585,95,Store Pickup,Yes,Yes,Credit Card
2102,12808,1586,25,Next Day Air,Yes,Yes,Debit Card
2103,12809,1587,77,Express,Yes,Yes,Bank Transfer
2104,12810,1588,99,Free Shipping,Yes,Yes,Credit Card
2105,12811,1589,24,Next Day Air,Yes,Yes,Venmo
2107,12812,1590,72,Store Pickup,Yes,Yes,Cash
2108,12813,1591,80,Free Shipping,Yes,Yes,PayPal
2109,12814,1592,100,Next Day Air,Yes,Yes,PayPal
2110,12815,1593,83,Free Shipping,Yes,Yes,Bank Transfer
2111,12816,1594,95,2-Day Shipping,Yes,Yes,Bank Transfer
2113,12817,1595,41,Store Pickup,Yes,Yes,Cash
2114,12818,1596,35,Standard,Yes,Yes,Debit Card
2115,12819,1597,30,Store Pickup,Yes,Yes,Debit Card
2116,12820,1598,21,Store Pickup,Yes,Yes,Bank Transfer
2117,12821,1599,85,Express,Yes,Yes,Venmo
2119,12822,1600,54,2-Day Shipping,Yes,Yes,Debit Card
2120,12823,1601,26,Next Day Air,Yes,Yes,PayPal
2121,12824,1602,59,Store Pickup,Yes,Yes,Credit Card
2122,12825,1603,48,Free Shipping,Yes,Yes,Venmo
2123,12826,1604,98,Next Day Air,Yes,Yes,Debit Card
2125,12827,1605,92,2-Day Shipping,Yes,Yes,Credit Card
2126,12828,1606,46,Next Day Air,Yes,Yes,Credit Card
2127,12829,1607,21,Standard,Yes,Yes,PayPal
2128,12830,1608,72,Free Shipping,Yes,Yes,Debit Card
2129,12831,1609,58,Next Day Air,Yes,Yes,Bank Transfer
2131,12832,1610,93,Standard,Yes,Yes,Venmo
2132,12833,1611,31,2-Day Shipping,Yes,Yes,PayPal
2133,12834,1612,26,Next Day Air,Yes,Yes,Debit Card
2134,12835,1613,68,Standard,Yes,Yes,Venmo
2135,12836,1614,31,Next Day Air,Yes,Yes,Credit Card
2137,12837,1615,41,Free Shipping,Yes,Yes,Cash
2138,12838,1616,62,Standard,Yes,Yes,Cash
2139,12839,1617,41,Standard,Yes,Yes,Cash
2140,12840,1618,64,Standard,Yes,Yes,Credit Card
2141,12841,1619,72,Standard,Yes,Yes,Debit Card
2143,12842,1620,78,Store Pickup,Yes,Yes,Venmo
2144,12843,1621,47,2-Day Shipping,Yes,Yes,PayPal
2145,12844,1622,46,2-Day Shipping,Yes,Yes,Debit Card
2146,12845,1623,43,Store Pickup,Yes,Yes,Bank Transfer
2147,12846,1624,58,Next Day Air,Yes,Yes,Debit Card
2149,12847,1625,32,Free Shipping,Yes,Yes,PayPal
2150,12848,1626,45,Next Day Air,Yes,Yes,PayPal
2151,12849,1627,35,Next Day Air,Yes,Yes,Credit Card
2152,12850,1628,21,Next Day Air,Yes,Yes,Credit Card
2153,12851,1629,64,Next Day Air,Yes,Yes,Cash
2155,12852,1630,88,Next Day Air,Yes,Yes,Venmo
2156,12853,1631,48,Store Pickup,Yes,Yes,Venmo
2157,12854,1632,36,2-Day Shipping,Yes,Yes,Bank Transfer
2158,12855,1633,28,2-Day Shipping,Yes,Yes,Debit Card
2159,12856,1634,80,2-Day Shipping,Yes,Yes,Debit Card
2161,12857,1635,23,Store Pickup,Yes,Yes,Cash
2162,12858,1636,24,Standard,Yes,Yes,Cash
2163,12859,1637,22,Free Shipping,Yes,Yes,Cash
2164,12860,1638,21,Next Day Air,Yes,Yes,Venmo
2165,12861,1639,51,Free Shipping,Yes,Yes,Venmo
2167,12862,1640,65,Free Shipping,Yes,Yes,PayPal
2168,12863,1641,51,2-Day Shipping,Yes,Yes,PayPal
2169,12864,1642,32,Free Shipping,Yes,Yes,Bank Transfer
2170,12865,1643,70,Store Pickup,Yes,Yes,PayPal
2171,12866,1644,77,2-Day Shipping,Yes,Yes,PayPal
2173,12867,1645,90,Next Day Air,Yes,Yes,Debit Card
2174,12868,1646,36,Standard,Yes,Yes,Venmo
2175,12869,1647,77,Standard,Yes,Yes,Bank Transfer
2176,12870,1648,78,Store Pickup,Yes,Yes,Debit Card
2177,12871,1649,69,Express,Yes,Yes,Credit Card
2179,12872,1650,63,Free Shipping,Yes,Yes,Credit Card
2180,12873,1651,36,Next Day Air,Yes,Yes,Credit Card
2181,12874,1652,80,Standard,Yes,Yes,Debit Card
2182,12875,1653,35,Next Day Air,Yes,Yes,Bank Transfer
2183,12876,1654,93,2-Day Shipping,Yes,Yes,Debit Card
2185,12877,1655,25,Store Pickup,Yes,Yes,Credit Card
2186,12878,1656,81,Next Day Air,Yes,Yes,PayPal
2187,12879,1657,42,2-Day Shipping,Yes,Yes,PayPal
2188,12880,1658,36,Store Pickup,Yes,Yes,Debit Card
2189,12881,1659,66,Store Pickup,Yes,Yes,Cash
2191,12882,1660,37,Next Day Air,Yes,Yes,Venmo
2192,12883,1661,45,Standard,Yes,Yes,Venmo
2193,12884,1662,86,2-Day Shipping,Yes,Yes,Debit Card
2194,12885,1663,24,Free Shipping,Yes,Yes,Debit Card
2195,12886,1664,22,Standard,Yes,Yes,Cash
2197,12887,1665,53,Next Day Air,Yes,Yes,PayPal
2198,12888,1666,41,Next Day Air,Yes,Yes,Venmo
2199,12889,1667,64,Store Pickup,Yes,Yes,PayPal
2200,12890,1668,40,2-Day Shipping,Yes,Yes,Bank Transfer
2201,12891,1669,33,Standard,Yes,Yes,Debit Card
2203,12892,1670,59,Store Pickup,Yes,Yes,Bank Transfer
2204,12893,1671,73,Free Shipping,Yes,Yes,Cash
2205,12894,1672,22,Free Shipping,Yes,Yes,Bank Transfer
2206,12895,1673,73,Free Shipping,Yes,Yes,Venmo
2207,12896,1674,62,Next Day Air,Yes,Yes,Venmo
2209,12897,1675,56,Free Shipping,Yes,Yes,Debit Card
2210,12898,1676,90,Next Day Air,Yes,Yes,Credit Card
2211,12899,1677,44,Next Day Air,Yes,Yes,Bank Transfer
2212,12900,1678,35,Next Day Air,No,No,Debit Card
2213,12901,1679,71,2-Day Shipping,No,No,Venmo
2215,12902,1680,52,Next Day Air,No,No,Debit Card
2216,12903,1681,37,Store Pickup,No,No,Credit Card
2217,12904,1682,95,2-Day Shipping,No,No,Credit Card
2218,12905,1683,97,2-Day Shipping,No,No,Credit Card
2219,12906,1684,57,Next Day Air,No,No,Venmo
2221,12907,1685,93,Standard,No,No,PayPal
2222,12908,1686,48,Standard,No,No,PayPal
2223,12909,1687,75,Store Pickup,No,No,Cash
2224,12910,1688,70,Free Shipping,No,No,PayPal
2225,12911,1689,26,Next Day Air,No,No,Venmo
2227,12912,1690,73,Store Pickup,No,No,Bank Transfer
2228,12913,1691,30,Free Shipping,No,No,Cash
2229,12914,1692,61,Next Day Air,No,No,Cash
2230,12915,1693,75,Standard,No,No,Cash
2231,12916,1694,88,Standard,No,No,Bank Transfer
2233,12917,1695,67,Express,No,No,Debit Card
2234,12918,1696,95,2-Day Shipping,No,No,PayPal
2235,12919,1697,69,Free Shipping,No,No,Credit Card
2236,12920,1698,87,Next Day Air,No,No,Credit Card
2237,12921,1699,41,Standard,No,No,Bank Transfer
2239,12922,1700,67,Free Shipping,No,No,Debit Card
2240,12923,1701,70,Express,No,No,Bank Transfer
2241,12924,1702,41,Next Day Air,No,No,Debit Card
2242,12925,1703,83,Express,No,No,Bank Transfer
2243,12926,1704,22,Next Day Air,No,No,Bank Transfer
2245,12927,1705,20,Store Pickup,No,No,Cash
2246,12928,1706,29,2-Day Shipping,No,No,Venmo
2247,12929,1707,87,Standard,No,No,Venmo
2248,12930,1708,81,2-Day Shipping,No,No,Cash
2249,12931,1709,58,Express,No,No,Credit Card
2251,12932,1710,83,Standard,No,No,Bank Transfer
2252,12933,1711,59,Store Pickup,No,No,Credit Card
2253,12934,1712,93,Express,No,No,Credit Card
2254,12935,1713,87,2-Day Shipping,No,No,Cash
2255,12936,1714,22,Free Shipping,No,No,PayPal
2257,12937,1715,71,Standard,No,No,Cash
2258,12938,1716,69,2-Day Shipping,No,No,PayPal
2259,12939,1717,47,Standard,No,No,Cash
2260,12940,1718,50,Express,No,No,Debit Card
2261,12941,1719,96,2-Day Shipping,No,No,PayPal
2263,12942,1720,39,Free Shipping,No,No,Venmo
2264,12943,1721,84,Express,No,No,Debit Card
2265,12944,1722,28,Free Shipping,No,No,Credit Card
2266,12945,1723,51,Standard,No,No,Cash
2267,12946,1724,20,Standard,No,No,PayPal
2269,12947,1725,72,Free Shipping,No,No,PayPal
2270,12948,1726,33,Next Day Air,No,No,Venmo
2271,12949,1727,28,Express,No,No,Debit Card
2272,12950,1728,53,Express,No,No,PayPal
2273,12951,1729,48,Express,No,No,Debit Card
2275,12952,1730,21,Store Pickup,No,No,Venmo
2276,12953,1731,22,Free Shipping,No,No,Credit Card
2277,12954,1732,87,Next Day Air,No,No,Cash
2278,12955,1733,50,Free Shipping,No,No,Cash
2279,12956,1734,85,Express,No,No,Credit Card
2281,12957,1735,98,Next Day Air,No,No,PayPal
2282,12958,1736,34,Express,No,No,Venmo
2283,12959,1737,61,2-Day Shipping,No,No,Cash
2284,12960,1738,98,Store Pickup,No,No,Venmo
2285,12961,1739,61,2-Day Shipping,No,No,Credit Card
2287,12962,1740,98,Express,No,No,Cash
2288,12963,1741,21,Next Day Air,No,No,Bank Transfer
2289,12964,1742,51,Next Day Air,No,No,Bank Transfer
2290,12965,1743,80,Express,No,No,Venmo
2291,12966,1744,72,Standard,No,No,Bank Transfer
2293,12967,1745,63,Standard,No,No,PayPal
2294,12968,1746,27,Store Pickup,No,No,Cash
2295,12969,1747,44,Store Pickup,No,No,Bank Transfer
2296,12970,1748,23,Express,No,No,Venmo
2297,12971,1749,93,2-Day Shipping,No,No,Bank Transfer
2299,12972,1750,70,2-Day Shipping,No,No,Debit Card
2300,12973,1751,85,Express,No,No,Venmo
2301,12974,1752,40,2-Day Shipping,No,No,Cash
2302,12975,1753,29,Store Pickup,No,No,Venmo
2303,12976,1754,27,Next Day Air,No,No,Credit Card
2305,12977,1755,93,2-Day Shipping,No,No,Credit Card
2306,12978,1756,20,Next Day Air,No,No,Cash
2307,12979,1757,55,Free Shipping,No,No,Bank Transfer
2308,12980,1758,94,Standard,No,No,Debit Card
2309,12981,1759,56,Free Shipping,No,No,Venmo
2311,12982,1760,58,Next Day Air,No,No,PayPal
2312,12983,1761,44,Standard,No,No,PayPal
2313,12984,1762,95,2-Day Shipping,No,No,Cash
2314,12985,1763,42,Express,No,No,Bank Transfer
2315,12986,1764,93,Store Pickup,No,No,PayPal
2317,12987,1765,56,Store Pickup,No,No,Venmo
2318,12988,1766,88,2-Day Shipping,No,No,Venmo
2319,12989,1767,54,2-Day Shipping,No,No,Cash
2320,12990,1768,89,2-Day Shipping,No,No,Debit Card
2321,12991,1769,45,2-Day Shipping,No,No,PayPal
2323,12992,1770,75,Free Shipping,No,No,Cash
2324,12993,1771,22,Express,No,No,Bank Transfer
2325,12994,1772,82,Store Pickup,No,No,Credit Card
2326,12995,1773,34,2-Day Shipping,No,No,Bank Transfer
2327,12996,1774,92,Free Shipping,No,No,PayPal
2329,12997,1775,78,Express,No,No,PayPal
2330,12998,1776,47,2-Day Shipping,No,No,Cash
2331,12999,1777,64,Free Shipping,No,No,Venmo
2332,13000,1778,44,Free Shipping,No,No,Cash
2333,13001,1779,94,Store Pickup,No,No,Debit Card
2335,13002,1780,62,Free Shipping,No,No,Venmo
2336,13003,1781,81,Next Day Air,No,No,Credit Card
2337,13004,1782,33,Express,No,No,Bank Transfer
2338,13005,1783,88,Next Day Air,No,No,Bank Transfer
2339,13006,1784,49,Free Shipping,No,No,Credit Card
2341,13007,1785,31,Standard,No,No,Debit Card
2342,13008,1786,29,Next Day Air,No,No,Venmo
2343,13009,1787,34,2-Day Shipping,No,No,Venmo
2344,13010,1788,38,2-Day Shipping,No,No,Bank Transfer
2345,13011,1789,41,Store Pickup,No,No,Cash
2347,13012,1790,34,2-Day Shipping,No,No,Debit Card
2348,13013,1791,26,Store Pickup,No,No,PayPal
2349,13014,1792,98,Store Pickup,No,No,Cash
2350,13015,1793,59,Express,No,No,Debit Card
2351,13016,1794,92,Store Pickup,No,No,Cash
2353,13017,1795,40,Express,No,No,Debit Card
2354,13018,1796,20,2-Day Shipping,No,No,Debit Card
2355,13019,1797,35,Store Pickup,No,No,Venmo
2356,13020,1798,35,2-Day Shipping,No,No,Venmo
2357,13021,1799,82,Express,No,No,Cash
2359,13022,1800,48,Express,No,No,Venmo
2360,13023,1801,58,Express,No,No,Credit Card
2361,13024,1802,57,Express,No,No,Debit Card
2362,13025,1803,96,Store Pickup,No,No,Venmo
2363,13026,1804,97,Free Shipping,No,No,Venmo
2365,13027,1805,42,Next Day Air,No,No,Credit Card
2366,13028,1806,62,Store Pickup,No,No,Debit Card
2367,13029,1807,67,Standard,No,No,Venmo
2368,13030,1808,46,Standard,No,No,Venmo
2369,13031,1809,71,Next Day Air,No,No,Debit Card
2371,13032,1810,99,Free Shipping,No,No,Debit Card
2372,13033,1811,28,Standard,No,No,Cash
2373,13034,1812,77,Standard,No,No,Bank Transfer
2374,13035,1813,63,Express,No,No,PayPal
2375,13036,1814,62,Free Shipping,No,No,PayPal
2377,13037,1815,92,Free Shipping,No,No,Cash
2378,13038,1816,72,2-Day Shipping,No,No,Credit Card
2379,13039,1817,79,Express,No,No,Cash
2380,13040,1818,27,Free Shipping,No,No,Cash
2381,13041,1819,39,Express,No,No,Debit Card
2383,13042,1820,86,Next Day Air,No,No,Cash
2384,13043,1821,94,Express,No,No,PayPal
2385,13044,1822,53,Express,No,No,PayPal
2386,13045,1823,85,Standard,No,No,Cash
2387,13046,1824,50,Free Shipping,No,No,Bank Transfer
2389,13047,1825,47,Express,No,No,Cash
2390,13048,1826,75,Next Day Air,No,No,Credit Card
2391,13049,1827,60,Express,No,No,Debit Card
2392,13050,1828,36,2-Day Shipping,No,No,Bank Transfer
2393,13051,1829,80,Express,No,No,Cash
2395,13052,1830,96,2-Day Shipping,No,No,Credit Card
2396,13053,1831,80,Express,No,No,Venmo
2397,13054,1832,71,Free Shipping,No,No,Bank Transfer
2398,13055,1833,29,Free Shipping,No,No,Cash
2399,13056,1834,53,2-Day Shipping,No,No,PayPal
2401,13057,1835,35,2-Day Shipping,No,No,Venmo
2402,13058,1836,75,2-Day Shipping,No,No,Credit Card
2403,13059,1837,52,2-Day Shipping,No,No,Credit Card
2404,13060,1838,77,Free Shipping,No,No,Venmo
2405,13061,1839,24,Next Day Air,No,No,Credit Card
2407,13062,1840,78,Store Pickup,No,No,Cash
2408,13063,1841,98,Store Pickup,No,No,Bank Transfer
2409,13064,1842,57,Standard,No,No,PayPal
2410,13065,1843,78,Express,No,No,Debit Card
2411,13066,1844,76,Next Day Air,No,No,Credit Card
2413,13067,1845,26,2-Day Shipping,No,No,Credit Card
2414,13068,1846,78,2-Day Shipping,No,No,Bank Transfer
2415,13069,1847,53,Standard,No,No,Venmo
2416,13070,1848,100,Free Shipping,No,No,Credit Card
2417,13071,1849,73,Express,No,No,Cash
2419,13072,1850,40,Store Pickup,No,No,Bank Transfer
2420,13073,1851,76,Store Pickup,No,No,Debit Card
2421,13074,1852,80,Free Shipping,No,No,Bank Transfer
2422,13075,1853,80,Store Pickup,No,No,Cash
2423,13076,1854,67,Express,No,No,PayPal
2425,13077,1855,61,Express,No,No,Credit Card
2426,13078,1856,76,Standard,No,No,Cash
2427,13079,1857,55,Free Shipping,No,No,PayPal
2428,13080,1858,85,Next Day Air,No,No,Cash
2429,13081,1859,69,2-Day Shipping,No,No,Debit Card
2431,13082,1860,26,Store Pickup,No,No,Debit Card
2432,13083,1861,64,Next Day Air,No,No,Credit Card
2433,13084,1862,60,Standard,No,No,Debit Card
2434,13085,1863,36,Express,No,No,PayPal
2435,13086,1864,21,2-Day Shipping,No,No,Debit Card
2437,13087,1865,72,2-Day Shipping,No,No,Venmo
2438,13088,1866,62,Store Pickup,No,No,Bank Transfer
2439,13089,1867,44,Standard,No,No,Credit Card
2440,13090,1868,52,2-Day Shipping,No,No,Venmo
2441,13091,1869,58,Next Day Air,No,No,Cash
2443,13092,1870,77,2-Day Shipping,No,No,Debit Card
2444,13093,1871,99,Store Pickup,No,No,Debit Card
2445,13094,1872,96,Standard,No,No,Cash
2446,13095,1873,64,Standard,No,No,Credit Card
2447,13096,1874,44,Express,No,No,Bank Transfer
2449,13097,1875,33,Free Shipping,No,No,Cash
2450,13098,1876,71,Next Day Air,No,No,Credit Card
2451,13099,1877,36,Standard,No,No,Venmo
2452,13100,1878,62,Express,No,No,Credit Card
2453,13101,1879,29,Store Pickup,No,No,Credit Card
2455,13102,1880,33,Express,No,No,Cash
2456,13103,1881,33,2-Day Shipping,No,No,Debit Card
2457,13104,1882,41,Standard,No,No,Cash
2458,13105,1883,54,Store Pickup,No,No,Bank Transfer
2459,13106,1884,58,Store Pickup,No,No,Debit Card
2461,13107,1885,30,Next Day Air,No,No,Bank Transfer
2462,13108,1886,53,Standard,No,No,Cash
2463,13109,1887,91,Next Day Air,No,No,Cash
2464,13110,1888,44,Express,No,No,PayPal
2465,13111,1889,89,Free Shipping,No,No,Credit Card
2467,13112,1890,57,Next Day Air,No,No,Bank Transfer
2468,13113,1891,57,Store Pickup,No,No,Credit Card
2469,13114,1892,74,Next Day Air,No,No,Debit Card
2470,13115,1893,30,2-Day Shipping,No,No,Venmo
2471,13116,1894,20,Express,No,No,PayPal
2473,13117,1895,90,Free Shipping,No,No,Debit Card
2474,13118,1896,61,Express,No,No,Debit Card
2475,13119,1897,51,Standard,No,No,Venmo
2476,13120,1898,97,Free Shipping,No,No,Debit Card
2477,13121,1899,97,Next Day Air,No,No,Venmo
2479,13122,1900,40,Store Pickup,No,No,PayPal
2480,13123,1901,85,Free Shipping,No,No,Cash
2481,13124,1902,76,Store Pickup,No,No,Cash
2482,13125,1903,22,Store Pickup,No,No,Venmo
2483,13126,1904,63,Standard,No,No,Bank Transfer
2485,13127,1905,71,Free Shipping,No,No,Cash
2486,13128,1906,35,2-Day Shipping,No,No,Bank Transfer
2487,13129,1907,30,2-Day Shipping,No,No,PayPal
2488,13130,1908,74,Store Pickup,No,No,Credit Card
2489,13131,1909,71,Next Day Air,No,No,Debit Card
2491,13132,1910,84,Store Pickup,No,No,Credit Card
