customer_id,customer_age,customer_gender,product_id,product_item ,product_category,purchase_id,purchase_amount,customer_location,product_size,product_colour,product_season,product_rating,customer_subscription,purchase_shipping type,purchase_discount,purchase_promocode,customer_purchase count,purchase_payment type,customer_purchase frequency,purchase_date
1280,63,Male,1280,Hoodie,Clothing,"1,735",$56.00,Maryland,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,18,Debit Card,Annually,2025-09-22
1281,30,Male,1281,Pants,Clothing,"1,736",$78.00,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,39,Venmo,Every 3 Months,2025-12-11
1282,29,Male,1282,Belt,Accessories,"1,737",$81.00,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly,2025-04-26
1283,24,Male,1283,Shirt,Clothing,"1,738",$68.00,New Hampshire,L,Violet,Winter,3,No,Free Shipping,Yes,Yes,20,Venmo,Monthly,2025-01-22
1284,69,Male,1284,Shirt,Clothing,"1,739",$94.00,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months,2025-12-14
1285,65,Male,1285,Dress,Clothing,"1,741",$93.00,Arkansas,M,Black,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly,2025-03-09
1286,64,Male,1286,Gloves,Accessories,"1,742",$99.00,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,2025-09-01
1287,40,Male,1287,Gloves,Accessories,"1,743",$49.00,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly,2025-02-16
1288,24,Male,1288,Jeans,Clothing,"1,744",$28.00,Utah,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly,2025-02-11
1289,66,Male,1289,Belt,Accessories,"1,745",$93.00,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Bi-Weekly,2025-02-23
1290,35,Male,1290,Jacket,Outerwear,"1,747",$24.00,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly,2025-09-20
1291,67,Male,1291,Skirt,Clothing,"1,748",$35.00,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually,2025-04-06
1292,69,Male,1292,Sandals,Footwear,"1,749",$68.00,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly,2025-03-16
1293,26,Male,1293,Belt,Accessories,"1,750",$61.00,Kentucky,M,Maroon,Summer,3.9,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually,2025-06-20
1294,23,Male,1294,Sweater,Clothing,"1,751",$74.00,Florida,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually,2025-11-03
1295,27,Male,1295,Shirt,Clothing,"1,753",$64.00,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months,2025-08-06
1296,30,Male,1296,Sneakers,Footwear,"1,754",$60.00,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly,2025-10-20
1297,48,Male,1297,Jeans,Clothing,"1,755",$29.00,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly,2025-04-26
1298,44,Male,1298,Sandals,Footwear,"1,756",$85.00,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually,2025-08-28
1299,29,Male,1299,Pants,Clothing,"1,757",$81.00,Indiana,S,Indigo,Summer,3,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly,2025-07-19
1300,29,Male,1300,Belt,Accessories,"1,759",$23.00,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly,2025-10-17
1301,67,Male,1301,T-shirt,Clothing,"1,760",$100.00,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months,2025-03-09
1302,42,Male,1302,Shirt,Clothing,"1,761",$54.00,Maine,M,Orange,Fall,5,No,Express,Yes,Yes,21,Debit Card,Weekly,2025-11-21
1303,23,Male,1303,Sneakers,Footwear,"1,762",$25.00,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly,2025-09-25
1304,34,Male,1304,Blouse,Clothing,"1,763",$32.00,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually,2025-07-17
1305,64,Male,1305,Backpack,Accessories,"1,765",$63.00,Montana,S,Orange,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months,2025-05-22
1306,31,Male,1306,Pants,Clothing,"1,766",$56.00,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months,2025-03-16
1307,54,Male,1307,Sweater,Clothing,"1,767",$33.00,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually,2025-02-20
1308,23,Male,1308,Coat,Outerwear,"1,768",$32.00,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually,2025-07-20
1309,59,Male,1309,Dress,Clothing,"1,769",$38.00,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months,2025-07-16
1310,32,Male,1310,Blouse,Clothing,"1,771",$21.00,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly,2025-07-25
1311,43,Male,1311,Hoodie,Clothing,"1,772",$59.00,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months,2025-02-27
1312,32,Male,1312,Shoes,Footwear,"1,773",$87.00,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually,2025-11-08
1313,66,Male,1313,T-shirt,Clothing,"1,774",$79.00,Missouri,M,Violet,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly,2025-01-05
1314,70,Male,1314,Shoes,Footwear,"1,775",$28.00,Missouri,M,Lavender,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly,2025-06-16
1315,42,Male,1315,Boots,Footwear,"1,777",$67.00,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually,2025-08-18
1316,56,Male,1316,Shorts,Clothing,"1,778",$75.00,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,2025-04-28
1317,28,Male,1317,Belt,Accessories,"1,779",$32.00,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly,2025-05-09
1318,28,Male,1318,Pants,Clothing,"1,780",$43.00,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly,2025-05-15
1319,52,Male,1319,Shorts,Clothing,"1,781",$93.00,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,2025-04-17
1320,65,Male,1320,Sunglasses,Accessories,"1,783",$24.00,Oklahoma,M,Magenta,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly,2025-04-05
1321,56,Male,1321,Hat,Accessories,"1,784",$31.00,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually,2025-09-19
1322,59,Male,1322,T-shirt,Clothing,"1,785",$84.00,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months,2025-12-14
1323,23,Male,1323,Pants,Clothing,"1,786",$74.00,Washington,M,Violet,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly,2025-12-25
1324,58,Male,1324,Shorts,Clothing,"1,787",$62.00,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months,2025-03-15
1325,39,Male,1325,Jewelry,Accessories,"1,789",$77.00,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly,2025-08-16
1326,28,Male,1326,Backpack,Accessories,"1,790",$73.00,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly,2025-06-16
1327,40,Male,1327,Shoes,Footwear,"1,791",$50.00,Texas,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly,2025-03-06
1328,52,Male,1328,Coat,Outerwear,"1,792",$40.00,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly,2025-12-17
1329,37,Male,1329,Sweater,Clothing,"1,793",$97.00,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly,2025-12-03
1330,70,Male,1330,Gloves,Accessories,"1,795",$63.00,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months,2025-10-27
1331,30,Male,1331,Handbag,Accessories,"1,796",$65.00,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly,2025-10-22
1332,38,Male,1332,Socks,Clothing,"1,797",$91.00,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly,2025-03-26
1333,66,Male,1333,Hoodie,Clothing,"1,798",$60.00,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly,2025-04-02
1334,29,Male,1334,Pants,Clothing,"1,799",$69.00,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly,2025-01-13
1335,46,Male,1335,Coat,Outerwear,"1,801",$52.00,West Virginia,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly,2025-05-19
1336,56,Male,1336,Boots,Footwear,"1,802",$49.00,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,2025-10-25
1337,23,Male,1337,Sneakers,Footwear,"1,803",$85.00,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly,2025-04-19
1338,37,Male,1338,Sweater,Clothing,"1,804",$86.00,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,2025-05-22
1339,56,Male,1339,Handbag,Accessories,"1,805",$51.00,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly,2025-02-10
1340,36,Male,1340,Belt,Accessories,"1,807",$56.00,Indiana,L,Olive,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months,2025-12-05
1341,40,Male,1341,Belt,Accessories,"1,808",$72.00,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months,2025-10-05
1342,26,Male,1342,Hoodie,Clothing,"1,809",$27.00,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly,2025-09-11
1343,57,Male,1343,Sunglasses,Accessories,"1,810",$43.00,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly,2025-06-27
1344,68,Male,1344,Sneakers,Footwear,"1,811",$56.00,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly,2025-05-11
1345,56,Male,1345,T-shirt,Clothing,"1,813",$37.00,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually,2025-11-25
1346,40,Male,1346,Dress,Clothing,"1,814",$21.00,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly,2025-11-24
1347,44,Male,1347,Hoodie,Clothing,"1,815",$91.00,Mississippi,L,White,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly,2025-02-27
1348,44,Male,1348,Sweater,Clothing,"1,816",$95.00,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly,2025-08-24
1349,19,Male,1349,Belt,Accessories,"1,817",$54.00,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly,2025-04-11
1350,21,Male,1350,Socks,Clothing,"1,819",$36.00,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly,2025-04-10
1351,31,Male,1351,Sunglasses,Accessories,"1,820",$71.00,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months,2025-09-18
1352,30,Male,1352,Coat,Outerwear,"1,821",$31.00,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly,2025-06-05
1353,65,Male,1353,Hat,Accessories,"1,822",$89.00,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly,2025-03-20
1354,39,Male,1354,Pants,Clothing,"1,823",$83.00,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months,2025-12-10
1355,64,Male,1355,Backpack,Accessories,"1,825",$42.00,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly,2025-03-21
1356,59,Male,1356,Shorts,Clothing,"1,826",$91.00,Florida,M,Blue,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly,2025-07-26
1357,49,Male,1357,Jacket,Outerwear,"1,827",$61.00,Indiana,M,Cyan,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually,2025-03-23
1358,24,Male,1358,Backpack,Accessories,"1,828",$66.00,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly,2025-07-15
1359,19,Male,1359,Scarf,Accessories,"1,829",$22.00,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months,2025-05-22
1360,27,Male,1360,Hoodie,Clothing,"1,831",$68.00,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly,2025-12-26
1361,56,Male,1361,Skirt,Clothing,"1,832",$43.00,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually,2025-09-07
1362,49,Male,1362,Dress,Clothing,"1,833",$32.00,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly,2025-11-20
1363,41,Male,1363,Coat,Outerwear,"1,834",$46.00,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly,2025-09-11
1364,36,Male,1364,Blouse,Clothing,"1,835",$90.00,Wisconsin,L,Red,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly,2025-06-05
1365,68,Male,1365,Hat,Accessories,"1,837",$75.00,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months,2025-09-19
1366,28,Male,1366,Handbag,Accessories,"1,838",$69.00,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly,2025-01-02
1367,45,Male,1367,Belt,Accessories,"1,839",$40.00,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly,2025-10-24
1368,60,Male,1368,Belt,Accessories,"1,840",$63.00,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly,2025-10-13
1369,21,Male,1369,Shirt,Clothing,"1,841",$36.00,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly,2025-07-02
1370,32,Male,1370,Shoes,Footwear,"1,843",$75.00,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly,2025-01-15
1371,27,Male,1371,Scarf,Accessories,"1,844",$67.00,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months,2025-07-20
1372,40,Male,1372,Pants,Clothing,"1,845",$64.00,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly,2025-04-21
1373,64,Male,1373,Blouse,Clothing,"1,846",$61.00,Michigan,M,Gray,Fall,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly,2025-10-05
1374,18,Male,1374,Gloves,Accessories,"1,847",$40.00,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly,2025-01-16
1375,22,Male,1375,Handbag,Accessories,"1,849",$97.00,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly,2025-10-25
1376,42,Male,1376,Sneakers,Footwear,"1,850",$31.00,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually,2025-05-02
1377,57,Male,1377,Sandals,Footwear,"1,851",$65.00,New Jersey,L,Pink,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually,2025-03-23
1378,33,Male,1378,Sunglasses,Accessories,"1,852",$54.00,Maryland,L,Olive,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly,2025-05-12
1379,37,Male,1379,Jacket,Outerwear,"1,853",$49.00,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly,2025-11-26
1380,21,Male,1380,T-shirt,Clothing,"1,855",$64.00,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly,2025-11-07
1381,51,Male,1381,Sneakers,Footwear,"1,856",$35.00,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly,2025-01-01
1382,30,Male,1382,Shoes,Footwear,"1,857",$86.00,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly,2025-01-16
1383,68,Male,1383,Jacket,Outerwear,"1,858",$55.00,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly,2025-02-07
1384,36,Male,1384,Scarf,Accessories,"1,859",$58.00,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly,2025-04-13
1385,46,Male,1385,Sneakers,Footwear,"1,861",$96.00,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly,2025-11-12
1386,41,Male,1386,Jewelry,Accessories,"1,862",$64.00,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,2025-09-10
1387,68,Male,1387,Jacket,Outerwear,"1,863",$56.00,Oregon,M,Silver,Fall,4,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly,2025-09-23
1388,21,Male,1388,Blouse,Clothing,"1,864",$85.00,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly,2025-02-23
1389,62,Male,1389,Dress,Clothing,"1,865",$23.00,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly,2025-03-11
1390,59,Male,1390,Scarf,Accessories,"1,867",$72.00,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly,2025-09-08
1391,25,Male,1391,Hat,Accessories,"1,868",$38.00,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly,2025-06-19
1392,53,Male,1392,Blouse,Clothing,"1,869",$29.00,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually,2025-02-25
1393,31,Male,1393,Gloves,Accessories,"1,870",$46.00,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months,2025-04-25
1394,46,Male,1394,Gloves,Accessories,"1,871",$58.00,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly,2025-04-18
1395,26,Male,1395,Coat,Outerwear,"1,873",$43.00,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly,2025-11-04
1396,47,Male,1396,Scarf,Accessories,"1,874",$32.00,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly,2025-04-27
1397,37,Male,1397,Pants,Clothing,"1,875",$30.00,Wisconsin,XL,Lavender,Winter,3,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly,2025-01-07
1398,55,Male,1398,Sunglasses,Accessories,"1,876",$67.00,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually,2025-08-05
1399,30,Male,1399,Dress,Clothing,"1,877",$45.00,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly,2025-07-14
1400,19,Male,1400,Hat,Accessories,"1,879",$81.00,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually,2025-02-01
1401,36,Male,1401,Backpack,Accessories,"1,880",$23.00,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months,2025-11-20
1402,23,Male,1402,Sandals,Footwear,"1,881",$59.00,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly,2025-11-03
1403,62,Male,1403,Sunglasses,Accessories,"1,882",$21.00,North Dakota,L,White,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly,2025-08-13
1404,26,Male,1404,Backpack,Accessories,"1,883",$20.00,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,2025-03-22
1405,36,Male,1405,Jewelry,Accessories,"1,885",$28.00,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly,2025-12-20
1406,33,Male,1406,Socks,Clothing,"1,886",$100.00,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly,2025-01-07
1407,32,Male,1407,Shirt,Clothing,"1,887",$46.00,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly,2025-05-01
1408,56,Male,1408,Handbag,Accessories,"1,888",$61.00,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually,2025-04-08
1409,58,Male,1409,Blouse,Clothing,"1,889",$58.00,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly,2025-12-07
1410,34,Male,1410,Backpack,Accessories,"1,891",$50.00,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly,2025-05-14
1411,61,Male,1411,Hat,Accessories,"1,892",$93.00,Tennessee,M,Purple,Summer,4,No,Store Pickup,Yes,Yes,18,Debit Card,Annually,2025-07-09
1412,48,Male,1412,Skirt,Clothing,"1,893",$24.00,Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,Yes,13,Venmo,Quarterly,2025-08-28
1413,25,Male,1413,Shorts,Clothing,"1,894",$100.00,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,Yes,43,Venmo,Annually,2025-06-05
1414,51,Male,1414,Blouse,Clothing,"1,895",$79.00,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly,2025-09-11
1415,29,Male,1415,Socks,Clothing,"1,897",$51.00,Minnesota,M,Black,Summer,4.5,No,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly,2025-07-02
1416,54,Male,1416,Belt,Accessories,"1,898",$90.00,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months,2025-12-22
1417,48,Male,1417,Boots,Footwear,"1,899",$56.00,Idaho,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46,Cash,Quarterly,2025-07-16
1418,62,Male,1418,Shorts,Clothing,"1,900",$25.00,Montana,S,Brown,Spring,4.6,No,Standard,Yes,Yes,21,Debit Card,Fortnightly,2025-04-08
1419,18,Male,1419,Shirt,Clothing,"1,901",$75.00,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months,2025-08-20
1420,43,Male,1420,Handbag,Accessories,"1,903",$75.00,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,2025-08-23
1421,22,Male,1421,Jeans,Clothing,"1,904",$53.00,California,XL,Gray,Summer,4.6,No,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months,2025-06-27
1422,68,Male,1422,Dress,Clothing,"1,905",$100.00,Pennsylvania,S,Gold,Spring,3,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,2025-05-08
1423,44,Male,1423,Dress,Clothing,"1,906",$27.00,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly,2025-11-08
1424,51,Male,1424,Sandals,Footwear,"1,907",$60.00,Michigan,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months,2025-10-06
1425,66,Male,1425,Jacket,Outerwear,"1,909",$23.00,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months,2025-09-23
1426,59,Male,1426,Coat,Outerwear,"1,910",$40.00,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually,2025-12-06
1427,60,Male,1427,Pants,Clothing,"1,911",$38.00,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months,2025-06-26
1428,31,Male,1428,Backpack,Accessories,"1,912",$90.00,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually,2025-06-13
1429,20,Male,1429,Blouse,Clothing,"1,913",$97.00,North Dakota,S,Green,Summer,4.9,No,Express,Yes,Yes,42,PayPal,Quarterly,2025-08-28
1430,24,Male,1430,Skirt,Clothing,"1,915",$38.00,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,Yes,6,Credit Card,Every 3 Months,2025-09-22
1431,48,Male,1431,Sandals,Footwear,"1,916",$30.00,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly,2025-07-23
1432,39,Male,1432,Pants,Clothing,"1,917",$88.00,South Dakota,M,Cyan,Fall,2.9,No,Express,Yes,Yes,29,Venmo,Quarterly,2025-11-19
1433,34,Male,1433,Hat,Accessories,"1,918",$33.00,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly,2025-02-26
1434,70,Male,1434,Hoodie,Clothing,"1,919",$60.00,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly,2025-12-10
1435,59,Male,1435,Sweater,Clothing,"1,921",$64.00,New York,L,Maroon,Summer,4.6,No,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly,2025-06-04
1436,45,Male,1436,Scarf,Accessories,"1,922",$95.00,Oregon,XL,Black,Fall,4,No,Standard,Yes,Yes,41,Cash,Weekly,2025-11-03
1437,35,Male,1437,Sneakers,Footwear,"1,923",$83.00,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly,2025-01-11
